file	obj	time	gap	objs	times	gaps	iters
sdrdp_wireless_200_0.184_5.txt.out	4	702.284	0.0	[13.0, 11.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0]	[0.075538, 1.335914, 1.962702, 1.96997, 2.593262, 15.057546, 15.725669, 688.483661]	[100.538745, 89.026895, 85.669515, 83.878204, 81.513727, 70.526784, 63.759255, 27.250186]	[650, 2675, 11203, 11234, 16230, 109690, 113140, 6208464]
sdrdp_wireless_200_0.184_6.txt.out	3	238.923	0.0	[23.0, 15.0, 11.0, 8.0, 6.0, 5.0, 4.0, 3.0]	[0.111402, 0.204323, 0.376197, 0.74024, 1.313733, 4.682608, 21.591111, 149.228522]	[101.214003, 100.966202, 100.094681, 95.592202, 93.079322, 89.680141, 70.658546, 45.631748]	[1044, 1157, 1607, 2365, 2813, 26094, 203275, 1464159]
sdrdp_wireless_200_0.184_7.txt.out	7	1199.74	16.186	[16.0, 11.0, 10.0, 9.0, 8.0, 7.0]	[0.080086, 0.583307, 1.179695, 2.06129, 13.133848, 134.393474]	[75.264504, 60.670403, 55.77117, 50.69158, 40.269272, 26.444008]	[681, 1412, 8074, 12472, 78670, 1310924]
sdrdp_wireless_200_0.184_8.txt.out	8	1200.53	17.7741	[17.0, 16.0, 14.0, 13.0, 11.0, 9.0, 8.0]	[0.081729, 0.60521, 0.919331, 1.523843, 1.970328, 2.593305, 150.346055]	[79.873126, 72.22143, 68.202956, 65.129366, 58.789251, 49.511312, 26.300228]	[722, 1993, 2097, 10494, 16409, 20022, 1394319]
sdrdp_wireless_200_0.184_9.txt.out	1	103.26	0.0	[12.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0]	[0.106159, 0.757837, 1.332323, 11.37597, 17.611564, 21.951976, 103.257998]	[111.071953, 114.66179, 116.850568, 112.49, 111.71974, 114.948649, 0.0]	[977, 2111, 2371, 73027, 135329, 178198, 908032]
sdrdp_wireless_20_0.384_0.txt.out	3	0.025081	0.0	[4.0, 3.0]	[0.01065, 0.013646]	[75.0, 50.0]	[30, 36]
sdrdp_wireless_20_0.384_1.txt.out	3	0.02385	0.0	[4.0]	[0.0106]	[25.0]	[44]
sdrdp_wireless_20_0.384_2.txt.out	5	0.012962	0.0	[9.0, 5.0]	[0.00738, 0.011053]	[55.555556, 20.0]	[55, 66]
sdrdp_wireless_20_0.423_3.txt.out	3	0.013508	0.0	[3.0]	[0.011116]	[33.333333]	[32]
sdrdp_wireless_20_0.423_4.txt.out	4	0.018995	0.0	[5.0, 4.0]	[0.006898, 0.015444]	[40.0, 25.0]	[46, 101]
sdrdp_wireless_20_0.423_5.txt.out	4	0.017345	0.0	[5.0, 4.0]	[0.005829, 0.011249]	[40.0, 25.0]	[43, 79]
sdrdp_wireless_20_0.423_6.txt.out	2	0.01966	0.0	[3.0, 2.0]	[0.006206, 0.019475]	[50.0, 0.0]	[34, 117]
sdrdp_wireless_20_0.423_7.txt.out	4	0.022332	0.0	[5.0]	[0.010233]	[40.0]	[61]
sdrdp_wireless_20_0.423_8.txt.out	3	0.013842	0.0	[5.0, 4.0]	[0.006716, 0.010277]	[50.0, 25.0]	[53, 56]
sdrdp_wireless_20_0.423_9.txt.out	2	0.011286	0.0	[3.0]	[0.005655]	[33.333333]	[40]
sdrdp_wireless_20_0.437_0.txt.out	2	0.007466	0.0	[3.0]	[0.00601]	[33.333333]	[22]
sdrdp_wireless_20_0.437_1.txt.out	3	0.007286	0.0	[]	[]	[]	[]
sdrdp_wireless_20_0.437_2.txt.out	1	0.019209	0.0	[1.0]	[0.006956]	[100.0]	[47]
sdrdp_wireless_20_0.437_3.txt.out	1	0.015931	0.0	[4.0, 2.0]	[0.006401, 0.009134]	[75.0, 50.0]	[37, 38]
sdrdp_wireless_20_0.437_4.txt.out	1	0.006691	0.0	[]	[]	[]	[]
sdrdp_wireless_20_0.459_5.txt.out	1	0.009929	0.0	[2.0]	[0.006124]	[50.0]	[52]
sdrdp_wireless_20_0.459_6.txt.out	2	0.014472	0.0	[3.0]	[0.007134]	[33.333333]	[36]
sdrdp_wireless_20_0.459_7.txt.out	4	0.019227	0.0	[4.0]	[0.006209]	[50.0]	[42]
sdrdp_wireless_20_0.459_8.txt.out	2	0.029189	0.0	[3.0, 2.0]	[0.006188, 0.029027]	[55.555556, 0.0]	[39, 196]
sdrdp_wireless_20_0.459_9.txt.out	0	0.007207	0.0	[]	[]	[]	[]
sdrdp_wireless_300_0.102_0.txt.out	27	895.166	0.0	[53.0, 51.0, 35.0, 33.0, 32.0, 31.0, 28.0, 27.0]	[0.1025, 0.448264, 1.706505, 9.256464, 23.114536, 23.127229, 24.431007, 89.30993]	[65.993857, 61.512334, 35.762722, 28.768832, 25.289834, 22.879829, 14.561269, 9.435415]	[1059, 2367, 5814, 41783, 132892, 132929, 140659, 627950]
sdrdp_wireless_300_0.108_1.txt.out	22	1199.98	11.2302	[62.0, 43.0, 39.0, 31.0, 29.0, 25.0, 24.0, 23.0, 22.0]	[0.10933, 0.382479, 0.517613, 1.662966, 1.70599, 2.108305, 81.945623, 703.520679, 1159.072284]	[79.83871, 66.857096, 62.42862, 45.808676, 42.071343, 32.787766, 23.273967, 16.34505, 11.31568]	[1138, 1950, 2391, 6105, 6105, 6302, 471460, 4384417, 6943238]
sdrdp_wireless_300_0.113_2.txt.out	24	1200.02	8.67966	[46.0, 43.0, 32.0, 29.0, 28.0, 26.0, 25.0, 24.0]	[0.124954, 0.474653, 1.579707, 8.466452, 19.28555, 19.783112, 47.790885, 1103.19243]	[66.118124, 56.765682, 39.074281, 30.947993, 27.026101, 21.383562, 17.337883, 8.787635]	[1186, 2455, 5213, 31398, 111158, 114638, 355480, 7699564]
sdrdp_wireless_300_0.119_3.txt.out	22	1200.04	13.728299999999999	[45.0, 39.0, 31.0, 28.0, 26.0, 25.0, 24.0, 23.0, 22.0]	[0.103177, 0.578798, 1.892512, 3.016362, 3.697798, 33.637251, 75.933118, 360.131186, 1184.673036]	[68.821307, 58.758147, 44.756761, 38.248943, 33.479419, 29.027543, 25.281429, 19.148701, 13.74667]	[918, 2115, 5137, 16273, 22285, 285593, 661954, 2747995, 8423340]
sdrdp_wireless_300_0.125_4.txt.out	18	1195.98	27.324399999999997	[43.0, 41.0, 32.0, 27.0, 25.0, 23.0, 22.0, 19.0, 18.0]	[0.133912, 0.573495, 0.814153, 0.952305, 2.03188, 10.351519, 23.545435, 35.976481, 71.44094]	[78.290602, 72.520379, 63.997202, 57.191139, 53.05872, 48.132549, 44.721283, 35.44796, 31.46944]	[1221, 2341, 3040, 3359, 4931, 42562, 124302, 223274, 429177]
sdrdp_wireless_300_0.125_5.txt.out	17	1200.23	21.8458	[44.0, 42.0, 35.0, 29.0, 25.0, 23.0, 20.0, 19.0, 18.0, 17.0]	[0.130567, 0.513359, 1.444388, 2.486356, 2.614835, 4.249936, 10.839741, 57.894241, 412.965817, 1178.211787]	[79.610678, 75.50768, 69.545421, 62.49485, 56.494026, 52.548948, 43.944701, 36.647112, 28.853, 21.89731]	[1106, 2293, 3700, 13673, 15184, 21194, 30181, 508049, 3179362, 8401004]
sdrdp_wireless_300_0.125_6.txt.out	19	1200.11	15.9162	[42.0, 35.0, 28.0, 26.0, 24.0, 23.0, 22.0, 20.0, 19.0]	[0.128334, 0.5471, 1.98656, 14.314186, 14.32658, 39.872025, 79.632074, 766.927161, 1096.252909]	[72.940348, 61.824239, 49.336666, 43.524725, 38.818453, 35.318953, 31.57052, 20.867813, 16.010348]	[1183, 2309, 5269, 61702, 61836, 285030, 514389, 5549210, 7917177]
sdrdp_wireless_300_0.125_7.txt.out	14	1200.06	15.7398	[33.0, 30.0, 26.0, 24.0, 20.0, 19.0, 17.0, 16.0, 15.0, 14.0]	[0.110564, 0.585367, 1.633598, 2.807224, 3.580747, 7.76086, 25.175704, 61.722459, 166.204822, 1151.57416]	[74.350318, 68.826839, 62.25688, 58.400754, 49.944028, 47.309503, 38.143635, 33.084465, 26.747587, 15.815534]	[960, 2044, 3618, 16381, 24428, 31010, 196025, 519264, 1460641, 8075956]
sdrdp_wireless_300_0.125_8.txt.out	13	1199.96	18.775100000000002	[38.0, 25.0, 22.0, 19.0, 16.0, 15.0, 14.0, 13.0]	[0.156629, 0.30537, 1.279548, 8.984304, 18.77316, 21.763485, 33.931841, 349.637546]	[81.770626, 70.30934, 59.855146, 50.981666, 40.738589, 36.622101, 31.373742, 21.682546]	[1228, 1459, 3366, 28275, 85172, 108092, 200344, 2328224]
sdrdp_wireless_300_0.125_9.txt.out	12	1200.22	25.253700000000002	[27.0, 26.0, 21.0, 18.0, 17.0, 14.0, 13.0, 12.0]	[0.111441, 0.475606, 1.865488, 8.348103, 12.271089, 13.326074, 257.636366, 258.463397]	[82.396161, 75.320057, 65.99138, 58.576341, 55.287885, 45.685522, 35.437368, 30.02677]	[1164, 2396, 4976, 35516, 55609, 58536, 1907587, 1912898]
sdrdp_wireless_300_0.156_0.txt.out	3	1200.16	90.6414	[18.0, 12.0, 9.0, 7.0, 6.0, 5.0, 4.0, 3.0]	[0.164655, 0.667319, 2.369414, 10.809221, 26.944173, 31.329994, 40.953219, 90.149565]	[112.872061, 113.312533, 114.720504, 112.764224, 111.050273, 112.160705, 114.190793, 114.712273]	[1108, 2055, 3522, 26411, 120819, 151080, 221256, 597609]
sdrdp_wireless_300_0.156_1.txt.out	7	1198.4	44.492399999999996	[21.0, 15.0, 12.0, 11.0, 9.0, 8.0, 7.0]	[0.239812, 1.324176, 2.959743, 2.970403, 3.727714, 9.950937, 81.22687]	[89.684616, 81.653424, 77.034011, 74.946194, 68.675242, 62.861223, 51.479833]	[1906, 2770, 16992, 17025, 21889, 33414, 755566]
sdrdp_wireless_300_0.156_2.txt.out	6	1200.04	49.7581	[24.0, 21.0, 14.0, 12.0, 9.0, 8.0, 7.0, 6.0]	[0.152638, 0.720539, 1.757333, 3.296047, 4.566861, 22.762551, 27.958028, 679.227326]	[95.071708, 90.654925, 85.018002, 82.012249, 75.901245, 71.081545, 66.440861, 51.730944]	[1151, 2050, 2812, 19095, 26628, 105984, 143515, 5365750]
sdrdp_wireless_300_0.156_3.txt.out	5	1155.1	0.0	[20.0, 17.0, 15.0, 12.0, 11.0, 8.0, 6.0, 5.0]	[0.144847, 0.525828, 1.646632, 2.928542, 2.956755, 4.161282, 16.903486, 1155.101924]	[89.0, 85.668589, 81.225599, 76.213744, 74.051357, 64.290224, 48.195431, 0.0]	[1077, 2029, 3808, 14647, 14797, 18995, 77250, 10284438]
sdrdp_wireless_300_0.156_4.txt.out	8	1197.5	31.6378	[28.0, 23.0, 16.0, 15.0, 14.0, 13.0, 12.0, 11.0, 10.0, 9.0, 8.0]	[0.164643, 0.682122, 0.826906, 1.603118, 4.183107, 4.195982, 11.943912, 30.323419, 49.208451, 78.968124, 1126.468706]	[87.543352, 82.530289, 74.176416, 71.255212, 68.001523, 65.540102, 61.489207, 55.870926, 50.869316, 44.848858, 31.697291]	[1177, 2084, 2402, 2931, 21668, 21693, 39169, 196629, 367290, 578549, 8337217]
sdrdp_wireless_300_0.156_5.txt.out	4	1200.08	69.4088	[18.0, 16.0, 12.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0]	[0.160244, 0.975364, 2.262529, 3.279651, 10.200291, 17.381324, 30.174745, 41.000745, 41.881125, 879.4166]	[101.772175, 100.858084, 100.406929, 100.32747, 97.322667, 94.220245, 91.117312, 88.873965, 86.621274, 70.773288]	[1196, 1784, 16062, 23170, 31128, 74551, 206281, 317580, 326333, 8049326]
sdrdp_wireless_300_0.156_6.txt.out	8	1199.97	45.3812	[22.0, 16.0, 15.0, 14.0, 12.0, 11.0, 10.0, 9.0, 8.0]	[0.147908, 0.678445, 1.960037, 3.368349, 10.753362, 19.880243, 29.80775, 35.071541, 268.687485]	[90.711265, 83.517596, 79.720544, 77.965318, 70.736686, 67.091274, 62.935993, 58.654937, 49.56205]	[1224, 2293, 3804, 17501, 35890, 96784, 198056, 244516, 1950348]
sdrdp_wireless_300_0.156_7.txt.out	4	1200.24	63.505100000000006	[23.0, 19.0, 14.0, 9.0, 7.0, 6.0, 5.0, 4.0]	[0.149523, 0.641469, 1.816868, 3.294343, 3.414303, 4.581254, 175.951138, 262.331619]	[103.198323, 99.822129, 98.525681, 97.558882, 96.861419, 94.691857, 81.989855, 73.078389]	[1143, 1935, 2703, 17997, 19380, 27152, 1226737, 1914420]
sdrdp_wireless_300_0.156_8.txt.out	6	1200.03	53.054199999999994	[27.0, 18.0, 15.0, 12.0, 9.0, 7.0, 6.0]	[0.173387, 0.462248, 1.338192, 3.009236, 4.196857, 45.808011, 189.835574]	[97.221231, 93.042375, 90.696492, 87.03974, 82.351144, 69.428207, 60.424716]	[1216, 1506, 1976, 15260, 21128, 291391, 1503508]
sdrdp_wireless_300_0.156_9.txt.out	5	1200.21	67.6363	[25.0, 22.0, 14.0, 13.0, 11.0, 9.0, 8.0, 6.0, 5.0]	[0.141198, 0.68392, 1.626692, 3.330805, 9.703597, 25.754982, 44.458658, 64.715667, 110.519724]	[102.307552, 97.404548, 95.014815, 94.293446, 92.450785, 89.115951, 86.806501, 81.668495, 76.933054]	[1040, 2056, 2869, 19200, 31052, 174164, 379403, 603904, 1150151]
sdrdp_wireless_30_0.289_0.txt.out	2	0.007969	0.0	[3.0]	[0.006836]	[33.333333]	[52]
sdrdp_wireless_30_0.289_1.txt.out	3	0.023348	0.0	[8.0, 4.0]	[0.006808, 0.011399]	[75.0, 50.0]	[84, 96]
sdrdp_wireless_30_0.319_2.txt.out	5	0.024929	0.0	[7.0]	[0.007645]	[50.0]	[65]
sdrdp_wireless_30_0.319_3.txt.out	4	0.021531	0.0	[7.0, 6.0]	[0.00749, 0.01209]	[42.857143, 33.333333]	[68, 88]
sdrdp_wireless_30_0.319_4.txt.out	5	0.067386	0.0	[7.0, 6.0, 5.0]	[0.008015, 0.014843, 0.067164]	[50.0, 38.557214, 0.0]	[91, 155, 568]
sdrdp_wireless_30_0.319_5.txt.out	4	0.014355	0.0	[6.0]	[0.006898]	[50.0]	[65]
sdrdp_wireless_30_0.335_6.txt.out	4	0.056363	0.0	[9.0, 6.0, 5.0]	[0.008207, 0.017767, 0.023898]	[69.444444, 40.495726, 26.877076]	[68, 138, 169]
sdrdp_wireless_30_0.351_7.txt.out	5	0.041765	0.0	[5.0]	[0.007292]	[45.0]	[79]
sdrdp_wireless_30_0.351_8.txt.out	3	0.030199	0.0	[6.0, 4.0, 3.0]	[0.008664, 0.015014, 0.030019]	[66.666667, 46.428571, 0.0]	[86, 106, 229]
sdrdp_wireless_30_0.351_9.txt.out	2	0.018343	0.0	[2.0]	[0.007023]	[50.0]	[35]
sdrdp_wireless_30_0.38_0.txt.out	5	0.022436	0.0	[6.0]	[0.008445]	[33.333333]	[50]
sdrdp_wireless_30_0.38_1.txt.out	5	0.027768	0.0	[9.0, 6.0, 5.0]	[0.007957, 0.011511, 0.027584]	[66.666667, 33.333333, 0.0]	[53, 62, 299]
sdrdp_wireless_30_0.38_2.txt.out	4	0.028558	0.0	[6.0, 5.0, 4.0]	[0.007514, 0.025298, 0.028381]	[50.0, 40.0, 0.0]	[80, 135, 254]
sdrdp_wireless_30_0.38_3.txt.out	1	0.023363	0.0	[4.0, 2.0]	[0.008592, 0.014332]	[75.0, 50.0]	[85, 124]
sdrdp_wireless_30_0.38_4.txt.out	1	0.021774	0.0	[3.0, 2.0]	[0.009286, 0.014444]	[83.333333, 75.0]	[56, 69]
sdrdp_wireless_30_0.38_5.txt.out	3	0.03962	0.0	[4.0, 3.0]	[0.008303, 0.036487]	[50.0, 33.333333]	[80, 361]
sdrdp_wireless_30_0.38_6.txt.out	3	0.01566	0.0	[3.0]	[0.008789]	[50.0]	[65]
sdrdp_wireless_30_0.38_7.txt.out	5	0.01713	0.0	[8.0, 6.0]	[0.007776, 0.012136]	[50.0, 33.333333]	[74, 100]
sdrdp_wireless_30_0.38_8.txt.out	2	0.019973	0.0	[3.0]	[0.007812]	[50.0]	[59]
sdrdp_wireless_30_0.38_9.txt.out	5	0.012678	0.0	[9.0, 7.0]	[0.006934, 0.010077]	[55.555556, 39.285714]	[47, 66]
sdrdp_wireless_400_0.075_0.txt.out	59	476.178	0.0	[95.0, 69.0, 67.0, 66.0, 64.0, 63.0, 62.0, 59.0]	[0.121162, 3.641983, 5.735641, 6.592678, 14.879411, 114.719303, 181.646234, 189.969257]	[56.315789, 20.630642, 18.137853, 16.83697, 12.560974, 10.222112, 8.469742, 3.815129]	[1255, 12357, 31337, 40196, 63361, 962725, 1548679, 1550460]
sdrdp_wireless_400_0.087_1.txt.out	41	1200.04	11.3592	[83.0, 69.0, 64.0, 59.0, 53.0, 48.0, 46.0, 44.0, 43.0, 41.0]	[0.206355, 0.62491, 3.881444, 6.642876, 8.751358, 20.105145, 61.073875, 105.603429, 108.647472, 153.702152]	[69.657692, 56.785041, 47.077912, 42.54567, 35.9467, 26.962251, 23.200734, 19.500649, 17.624734, 13.498282]	[1993, 3138, 11513, 35619, 43661, 59103, 266224, 526803, 533916, 679171]
