file	obj	time	gap	status
200_0.184_8.txt.out	8	1200.53	17.7741	feasible
200_0.184_9.txt.out	1	103.26	0.0	feasible
20_0.384_0.txt.out	3	0.025081	0.0	feasible
20_0.384_1.txt.out	3	0.02385	0.0	feasible
20_0.384_2.txt.out	5	0.012962	0.0	feasible
20_0.423_3.txt.out	3	0.013508	0.0	feasible
20_0.423_4.txt.out	4	0.018995	0.0	feasible
20_0.423_5.txt.out	4	0.017345	0.0	feasible
20_0.423_6.txt.out	2	0.01966	0.0	feasible
20_0.423_7.txt.out	4	0.022332	0.0	feasible
20_0.423_8.txt.out	3	0.013842	0.0	feasible
20_0.423_9.txt.out	2	0.011286	0.0	feasible
20_0.437_0.txt.out	2	0.007466	0.0	feasible
20_0.437_1.txt.out	3	0.007286	0.0	feasible
20_0.437_2.txt.out	1	0.019209	0.0	feasible
20_0.437_3.txt.out	1	0.015931	0.0	feasible
20_0.437_4.txt.out	1	0.006691	0.0	feasible
20_0.459_5.txt.out	1	0.009929	0.0	feasible
20_0.459_6.txt.out	2	0.014472	0.0	feasible
20_0.459_7.txt.out	4	0.019227	0.0	feasible
20_0.459_8.txt.out	2	0.029189	0.0	feasible
20_0.459_9.txt.out	0	0.007207	0.0	feasible
300_0.102_0.txt.out	27	895.166	0.0	feasible
300_0.108_1.txt.out	22	1199.98	11.2302	feasible
300_0.113_2.txt.out	24	1200.02	8.67966	feasible
300_0.119_3.txt.out	22	1200.04	13.728299999999999	feasible
300_0.125_4.txt.out	18	1195.98	27.324399999999997	feasible
300_0.125_5.txt.out	17	1200.23	21.8458	feasible
300_0.125_6.txt.out	19	1200.11	15.9162	feasible
300_0.125_7.txt.out	14	1200.06	15.7398	feasible
300_0.125_8.txt.out	13	1199.96	18.78	feasible
300_0.125_9.txt.out	12	1200.22	25.25	feasible
300_0.156_0.txt.out	3	1200.16	90.6414	feasible
300_0.156_1.txt.out	7	1198.4	44.49 	feasible
300_0.156_2.txt.out	6	1200.04	49.7581	feasible
300_0.156_3.txt.out	5	1155.1	0.0	feasible
300_0.156_4.txt.out	8	1197.5	31.6378	feasible
300_0.156_5.txt.out	4	1200.08	69.4088	feasible
300_0.156_6.txt.out	8	1199.97	45.3812	feasible
300_0.156_7.txt.out	4	1200.24	63.51	feasible
300_0.156_8.txt.out	6	1200.03	53.05	feasible
300_0.156_9.txt.out	5	1200.21	67.64	feasible
30_0.289_0.txt.out	2	0.007969	0.0	feasible
30_0.289_1.txt.out	3	0.023348	0.0	feasible
30_0.319_2.txt.out	5	0.024929	0.0	feasible
30_0.319_3.txt.out	4	0.021531	0.0	feasible
30_0.319_4.txt.out	5	0.067386	0.0	feasible
30_0.319_5.txt.out	4	0.014355	0.0	feasible
30_0.335_6.txt.out	4	0.056363	0.0	feasible
30_0.351_7.txt.out	5	0.041765	0.0	feasible
30_0.351_8.txt.out	3	0.030199	0.0	feasible
30_0.351_9.txt.out	2	0.018343	0.0	feasible
30_0.38_0.txt.out	5	0.022436	0.0	feasible
30_0.38_1.txt.out	5	0.027768	0.0	feasible
30_0.38_2.txt.out	4	0.028558	0.0	feasible
30_0.38_3.txt.out	1	0.023363	0.0	feasible
30_0.38_4.txt.out	1	0.021774	0.0	feasible
30_0.38_5.txt.out	3	0.03962	0.0	feasible
30_0.38_6.txt.out	3	0.01566	0.0	feasible
30_0.38_7.txt.out	5	0.01713	0.0	feasible
30_0.38_8.txt.out	2	0.019973	0.0	feasible
30_0.38_9.txt.out	5	0.012678	0.0	feasible
400_0.075_0.txt.out	59	476.178	0.0	feasible
400_0.087_1.txt.out	41	1200.04	11.3592	feasible
400_0.087_2.txt.out	41	1200.01	14.514	feasible
400_0.087_3.txt.out	44	1200.15	12.867899999999999	feasible
400_0.091_4.txt.out	34	1199.71	15.689800000000002	feasible
400_0.091_5.txt.out	36	1200	15.2942	feasible
400_0.091_6.txt.out	37	1200.05	13.580400000000001	feasible
400_0.091_7.txt.out	31	1200	15.022499999999999	feasible
400_0.091_8.txt.out	33	1200.02	7.88679	feasible
400_0.091_9.txt.out	42	1199.99	18.4868	feasible
400_0.138_0.txt.out	7	1200.07	80.5087	feasible
400_0.138_1.txt.out	10	1200.18	54.478899999999996	feasible
400_0.138_2.txt.out	1	1199.83	330.063	feasible
400_0.138_3.txt.out	6	1200.04	66.303	feasible
400_0.138_4.txt.out	11	1200.13	55.8009	feasible
400_0.138_5.txt.out	4	1200.07	100.69399999999999	feasible
400_0.138_6.txt.out	9	1200.06	69.303	feasible
400_0.138_7.txt.out	10	1200.1	65.99380000000001	feasible
400_0.138_8.txt.out	3	1199.07	183.877	feasible
400_0.138_9.txt.out	8	1200.04	63.771	feasible
500_0.083_0.txt.out	42	1200.05	12.8773	feasible
500_0.083_1.txt.out	41	1200.02	19.845299999999998	feasible
500_0.083_2.txt.out	43	1200.01	15.3277	feasible
500_0.087_3.txt.out	40	1200.03	26.789	feasible
500_0.087_4.txt.out	35	1200.02	22.7078	feasible
500_0.087_5.txt.out	39	1200.07	23.5485	feasible
500_0.087_6.txt.out	38	1200.06	26.893299999999996	feasible
500_0.087_7.txt.out	33	1200.08	19.9355	feasible
500_0.087_8.txt.out	46	1200.01	24.5503	feasible
500_0.087_9.txt.out	39	1200.05	26.5198	feasible
500_0.126_0.txt.out	14	1200.12	76.2167	feasible
500_0.126_1.txt.out	5	1200.03	115.73899999999999	feasible
500_0.126_2.txt.out	12	1200.27	67.7507	feasible
500_0.126_3.txt.out	15	1200.05	68.6715	feasible
500_0.126_4.txt.out	14	1199.97	66.8099	feasible
500_0.126_5.txt.out	7	1200.07	104.91900000000001	feasible
500_0.126_6.txt.out	8	1199.94	89.432	feasible
500_0.126_7.txt.out	9	1199.98	92.5067	feasible
500_0.126_8.txt.out	9	1200.4	93.8121	feasible
500_0.126_9.txt.out	11	1199.74	67.44	feasible
50_0.24_0.txt.out	10	0.162089	0.0	feasible
50_0.24_1.txt.out	7	0.036298	0.0	feasible
50_0.252_2.txt.out	6	0.045863	0.0	feasible
50_0.252_3.txt.out	5	0.012413	0.0	feasible
50_0.252_4.txt.out	10	0.095013	0.0	feasible
50_0.252_5.txt.out	6	0.039266	0.0	feasible
50_0.252_6.txt.out	5	0.163821	0.0	feasible
50_0.252_7.txt.out	6	0.1726	0.0	feasible
50_0.265_8.txt.out	6	0.067391	0.0	feasible
50_0.265_9.txt.out	7	0.048862	0.0	feasible
50_0.316_0.txt.out	4	0.073293	0.0	feasible
50_0.316_1.txt.out	3	0.041027	0.0	feasible
50_0.316_2.txt.out	2	0.037257	0.0	feasible
50_0.316_3.txt.out	2	0.092241	0.0	feasible
50_0.316_4.txt.out	3	0.050949	0.0	feasible
50_0.316_5.txt.out	1	0.079508	0.0	feasible
50_0.316_6.txt.out	1	0.024444	0.0	feasible
50_0.316_7.txt.out	3	0.215361	0.0	feasible
50_0.316_8.txt.out	3	0.110926	0.0	feasible
50_0.316_9.txt.out	3	0.127017	0.0	feasible
80_0.201_0.txt.out	11	4.50129	0.0	feasible
80_0.201_1.txt.out	9	0.780972	0.0	feasible
80_0.201_2.txt.out	10	0.499451	0.0	feasible
80_0.201_3.txt.out	8	1.34054	0.0	feasible
80_0.201_4.txt.out	9	0.342633	0.0	feasible
80_0.201_5.txt.out	11	0.318969	0.0	feasible
80_0.201_6.txt.out	10	0.364267	0.0	feasible
80_0.201_7.txt.out	8	0.348996	0.0	feasible
80_0.211_8.txt.out	7	0.15896	0.0	feasible
80_0.211_9.txt.out	7	0.133668	0.0	feasible
80_0.264_0.txt.out	1	0.129217	0.0	feasible
80_0.264_1.txt.out	4	0.754646	0.0	feasible
80_0.264_2.txt.out	2	0.668737	0.0	feasible
80_0.264_3.txt.out	4	0.151474	0.0	feasible
80_0.264_4.txt.out	2	0.262382	0.0	feasible
80_0.264_5.txt.out	3	0.188116	0.0	feasible
80_0.264_6.txt.out	3	0.08958	0.0	feasible
80_0.264_7.txt.out	3	0.243694	0.0	feasible
80_0.264_8.txt.out	5	0.127957	0.0	feasible
80_0.264_9.txt.out	3	0.494077	0.0	feasible
