file	obj	time	gap	status
20_0.437_4.txt.out	1	0.014131	0.0	feasible
20_0.459_5.txt.out	1	0.008369	0.0	feasible
20_0.459_6.txt.out	2	0.014149	0.0	feasible
20_0.459_7.txt.out	4	0.017378	0.0	feasible
20_0.459_8.txt.out	2	0.046473	0.0	feasible
20_0.459_9.txt.out	0	0.007431	0.0	feasible
300_0.102_0.txt.out	27	991.048	0.0	feasible
300_0.108_1.txt.out	23	1200.07	17.1167	feasible
300_0.113_2.txt.out	24	1200.09	11.6842	feasible
300_0.119_3.txt.out	24	1172.58	22.3684	feasible
300_0.125_4.txt.out	21	1193.36	40.6275	feasible
300_0.125_5.txt.out	20	1163.17	37.0463	feasible
300_0.125_6.txt.out	23	1150.85	32.8745	feasible
300_0.125_7.txt.out	16	1165.59	29.6246	feasible
300_0.125_8.txt.out	15	1158.01	32.894600000000004	feasible
300_0.125_9.txt.out	12	1200.11	30.3427	feasible
300_0.156_0.txt.out	5	1126.83	105.99499999999999	feasible
300_0.156_1.txt.out	8	1117.2	56.97990000000001	feasible
300_0.156_2.txt.out	7	1136.73	61.9279	feasible
300_0.156_3.txt.out	7	1140.51	45.731899999999996	feasible
300_0.156_4.txt.out	15	1112.96	67.3694	feasible
300_0.156_5.txt.out	6	1129.45	88.5803	feasible
300_0.156_6.txt.out	9	1135.65	56.9182	feasible
300_0.156_7.txt.out	10	1164.57	91.6409	feasible
300_0.156_8.txt.out	10	1076.13	75.5522	feasible
300_0.156_9.txt.out	8	1091.73	84.8786	feasible
30_0.289_0.txt.out	2	0.006971	0.0	feasible
30_0.289_1.txt.out	3	0.029365	0.0	feasible
30_0.319_2.txt.out	5	0.047406	0.0	feasible
30_0.319_3.txt.out	4	0.017276	0.0	feasible
30_0.319_4.txt.out	5	0.057483	0.0	feasible
30_0.319_5.txt.out	4	0.024549	0.0	feasible
30_0.335_6.txt.out	4	0.023255	0.0	feasible
30_0.351_7.txt.out	5	0.077441	0.0	feasible
30_0.351_8.txt.out	3	0.035599	0.0	feasible
30_0.351_9.txt.out	2	0.021384	0.0	feasible
30_0.38_0.txt.out	5	0.020197	0.0	feasible
30_0.38_1.txt.out	5	0.080542	0.0	feasible
30_0.38_2.txt.out	4	0.034603	0.0	feasible
30_0.38_3.txt.out	1	0.02839	0.0	feasible
30_0.38_4.txt.out	1	0.013653	0.0	feasible
30_0.38_5.txt.out	3	0.051687	0.0	feasible
30_0.38_6.txt.out	3	0.03958	0.0	feasible
30_0.38_7.txt.out	5	0.012793	0.0	feasible
30_0.38_8.txt.out	2	0.031892	0.0	feasible
30_0.38_9.txt.out	5	0.017454	0.0	feasible
400_0.075_0.txt.out	59	654.736	0.0	feasible
400_0.087_1.txt.out	42	1200.12	15.185799999999999	feasible
400_0.087_2.txt.out	41	1200.08	15.068200000000001	feasible
400_0.087_3.txt.out	51	1194.48	25.962400000000002	feasible
400_0.091_4.txt.out	37	1200.02	23.656299999999998	feasible
400_0.091_5.txt.out	39	1199.98	22.903499999999998	feasible
400_0.091_6.txt.out	39	1194.27	19.0692	feasible
400_0.091_7.txt.out	34	1200.22	24.2326	feasible
400_0.091_8.txt.out	35	1200.12	14.177999999999999	feasible
400_0.091_9.txt.out	49	1198.21	30.0321	feasible
400_0.138_0.txt.out	14	1155.36	93.5044	feasible
400_0.138_1.txt.out	18	1188.45	76.2886	feasible
400_0.138_2.txt.out	5	1154.37	153.21800000000002	feasible
400_0.138_3.txt.out	14	1159.17	88.36540000000001	feasible
400_0.138_4.txt.out	18	1162.7	75.6131	feasible
400_0.138_5.txt.out	10	1186.9	102.62599999999999	feasible
400_0.138_6.txt.out	13	1169.81	79.201	feasible
400_0.138_7.txt.out	14	1189.26	78.56400000000001	feasible
400_0.138_8.txt.out	10	1145.81	130.62	feasible
400_0.138_9.txt.out	15	1200.05	83.38250000000001	feasible
500_0.083_0.txt.out	44	1199.91	17.423099999999998	feasible
500_0.083_1.txt.out	42	1193.84	22.1644	feasible
500_0.083_2.txt.out	45	1200.03	18.9954	feasible
500_0.087_3.txt.out	43	1200.13	33.0032	feasible
500_0.087_4.txt.out	40	1188.06	32.2645	feasible
500_0.087_5.txt.out	44	1200.08	32.5011	feasible
500_0.087_6.txt.out	44	1200.02	36.6556	feasible
500_0.087_7.txt.out	39	1200.05	32.7704	feasible
500_0.087_8.txt.out	49	1194.41	29.389599999999998	feasible
500_0.087_9.txt.out	44	1200.03	34.6844	feasible
500_0.126_0.txt.out	20	1200.09	84.4535	feasible
500_0.126_1.txt.out	14	1166	108.181	feasible
500_0.126_2.txt.out	16	1169.16	77.0827	feasible
500_0.126_3.txt.out	22	1200.31	79.77	feasible
500_0.126_4.txt.out	23	1181.23	81.1827	feasible
500_0.126_5.txt.out	12	1195.28	104.83	feasible
500_0.126_6.txt.out	17	1182.87	96.82889999999999	feasible
500_0.126_7.txt.out	14	1194.75	97.182	feasible
500_0.126_8.txt.out	16	1194.13	97.9786	feasible
500_0.126_9.txt.out	21	1200.41	83.8818	feasible
50_0.24_0.txt.out	10	0.297334	0.0	feasible
50_0.24_1.txt.out	7	0.033902	0.0	feasible
50_0.252_2.txt.out	6	0.041557	0.0	feasible
50_0.252_3.txt.out	5	0.071285	0.0	feasible
50_0.252_4.txt.out	10	0.17425	0.0	feasible
50_0.252_5.txt.out	6	0.044891	0.0	feasible
50_0.252_6.txt.out	5	0.131735	0.0	feasible
50_0.252_7.txt.out	6	0.270963	0.0	feasible
50_0.265_8.txt.out	6	0.121999	0.0	feasible
50_0.265_9.txt.out	7	0.046614	0.0	feasible
50_0.316_0.txt.out	4	0.091335	0.0	feasible
50_0.316_1.txt.out	3	0.135574	0.0	feasible
50_0.316_2.txt.out	2	0.058567	0.0	feasible
50_0.316_3.txt.out	2	0.150102	0.0	feasible
50_0.316_4.txt.out	3	0.057824	0.0	feasible
50_0.316_5.txt.out	1	0.116689	0.0	feasible
50_0.316_6.txt.out	1	0.051265	0.0	feasible
50_0.316_7.txt.out	3	1.04838	0.0	feasible
50_0.316_8.txt.out	3	0.462913	0.0	feasible
50_0.316_9.txt.out	3	0.133022	0.0	feasible
80_0.201_0.txt.out	11	5.47723	0.0	feasible
80_0.201_1.txt.out	9	1.62744	0.0	feasible
80_0.201_2.txt.out	10	1.90423	0.0	feasible
80_0.201_3.txt.out	8	1.99202	0.0	feasible
80_0.201_4.txt.out	9	0.531376	0.0	feasible
80_0.201_5.txt.out	11	1.51962	0.0	feasible
80_0.201_6.txt.out	10	0.26794	0.0	feasible
80_0.201_7.txt.out	8	1.4072	0.0	feasible
80_0.211_8.txt.out	7	0.184882	0.0	feasible
80_0.211_9.txt.out	7	0.286629	0.0	feasible
80_0.264_0.txt.out	1	0.768113	0.0	feasible
80_0.264_1.txt.out	4	2.84486	0.0	feasible
80_0.264_2.txt.out	2	1.26584	0.0	feasible
80_0.264_3.txt.out	4	0.15164	0.0	feasible
80_0.264_4.txt.out	2	1.41987	0.0	feasible
80_0.264_5.txt.out	3	0.908041	0.0	feasible
80_0.264_6.txt.out	3	0.24155	0.0	feasible
80_0.264_7.txt.out	3	0.450928	0.0	feasible
80_0.264_8.txt.out	5	0.531936	0.0	feasible
80_0.264_9.txt.out	3	2.0858	0.0	feasible
