file	obj	time	gap	objs	times	gaps	iters
sdrdp_wireless_100_0.242_0.txt.out	5	3.13436	0.0	[15.0, 8.0, 7.0, 6.0, 5.0]	[0.029843, 0.185356, 0.278874, 1.938621, 2.883032]	[81.666667, 60.191083, 53.510896, 33.333333, 20.0]	[382, 827, 2465, 23842, 44870]
sdrdp_wireless_100_0.242_1.txt.out	2	3.0294	0.0	[6.0, 4.0, 3.0, 2.0]	[0.029766, 0.316873, 2.257125, 3.028762]	[96.666667, 73.134328, 47.916667, 0.0]	[351, 951, 30611, 51416]
sdrdp_wireless_100_0.242_2.txt.out	4	1.94806	0.0	[11.0, 7.0, 6.0, 5.0, 4.0]	[0.029525, 0.077694, 0.23869, 1.32876, 1.824909]	[83.333333, 71.988796, 67.320261, 48.947368, 26.813616]	[294, 464, 514, 10699, 19832]
sdrdp_wireless_100_0.242_3.txt.out	4	2.51549	0.0	[9.0, 8.0, 7.0, 6.0, 5.0, 4.0]	[0.02729, 0.197445, 0.252875, 0.364952, 2.082735, 2.514875]	[66.666667, 58.34399, 52.159468, 44.186047, 23.558271, 0.0]	[277, 587, 1618, 2558, 23589, 33320]
sdrdp_wireless_100_0.242_4.txt.out	4	0.1929	0.0	[13.0, 7.0, 5.0, 4.0]	[0.031002, 0.129143, 0.147411, 0.192634]	[73.076923, 42.857143, 20.0, 0.0]	[275, 496, 942, 1708]
sdrdp_wireless_100_0.242_5.txt.out	5	0.691092	0.0	[11.0, 8.0, 6.0, 5.0]	[0.024968, 0.063054, 0.133522, 0.690815]	[60.606061, 41.071429, 21.040595, 0.0]	[194, 319, 537, 17656]
sdrdp_wireless_100_0.242_6.txt.out	5	1.26522	0.0	[12.0, 10.0, 8.0, 6.0, 5.0]	[0.029378, 0.157735, 0.219264, 0.320756, 1.046259]	[77.437107, 65.548523, 56.935654, 42.580872, 31.097046]	[284, 720, 2575, 3422, 13882]
sdrdp_wireless_100_0.242_7.txt.out	5	0.748542	0.0	[12.0, 11.0, 8.0, 5.0]	[0.032164, 0.13529, 0.155666, 0.657368]	[77.083333, 71.508564, 60.824275, 27.824389]	[296, 577, 888, 4213]
sdrdp_wireless_100_0.242_8.txt.out	5	1.59669	0.0	[11.0, 8.0, 6.0, 5.0]	[0.032141, 0.198069, 1.035575, 1.596126]	[66.666667, 42.1875, 20.833333, 0.0]	[282, 832, 7158, 16872]
sdrdp_wireless_100_0.242_9.txt.out	5	1.99417	0.0	[9.0, 7.0, 6.0, 5.0]	[0.029301, 0.296351, 1.776816, 1.874248]	[60.31746, 46.428571, 33.711906, 20.022222]	[247, 1648, 22362, 24701]
sdrdp_wireless_200_0.14_0.txt.out	12	419.84	0.0	[35.0, 26.0, 19.0, 18.0, 17.0, 15.0, 14.0, 13.0, 12.0]	[0.063513, 0.216029, 0.474076, 0.923676, 15.627815, 18.347625, 169.725978, 407.39502, 408.073839]	[81.89602, 66.98953, 51.921944, 47.938623, 40.870163, 32.706089, 24.616942, 17.037964, 10.11689]	[750, 1503, 2334, 3415, 155159, 189399, 1693089, 4029127, 4034896]
sdrdp_wireless_200_0.14_1.txt.out	15	253.778	0.0	[35.0, 27.0, 24.0, 23.0, 21.0, 20.0, 18.0, 17.0, 16.0, 15.0]	[0.075449, 0.224383, 0.472583, 0.847533, 4.280639, 18.543187, 26.568685, 35.575547, 38.40936, 252.951023]	[71.190476, 58.95039, 50.710589, 47.477893, 39.177995, 34.581361, 27.061386, 22.407154, 17.440527, 7.060703]	[951, 1424, 2643, 3621, 20069, 185198, 230617, 357953, 398353, 2969585]
sdrdp_wireless_200_0.14_2.txt.out	11	65.2852	0.0	[33.0, 19.0, 18.0, 16.0, 15.0, 14.0, 13.0, 12.0, 11.0]	[0.067236, 0.272032, 0.847844, 1.219674, 6.358896, 7.523186, 16.361249, 18.314066, 61.862057]	[80.568846, 59.403285, 53.008257, 46.238464, 38.575355, 33.954392, 27.667809, 21.493902, 11.952862]	[722, 1775, 4135, 9892, 48833, 64717, 192519, 219050, 713701]
sdrdp_wireless_200_0.14_3.txt.out	14	534.753	0.0	[36.0, 27.0, 22.0, 19.0, 18.0, 17.0, 16.0, 15.0, 14.0]	[0.061647, 0.347877, 0.529022, 0.984443, 9.086936, 10.37638, 58.439772, 140.007318, 244.880642]	[72.590531, 57.419475, 47.685941, 39.268261, 33.31706, 29.221569, 24.107143, 17.304707, 10.411622]	[646, 1831, 2037, 9473, 83955, 100532, 631301, 1392962, 2375884]
sdrdp_wireless_200_0.14_4.txt.out	16	533.634	0.0	[33.0, 21.0, 20.0, 18.0, 17.0, 16.0]	[0.056095, 0.189724, 0.365088, 0.855111, 108.662085, 449.557121]	[70.987654, 47.647114, 41.731104, 32.639194, 18.893464, 8.957137]	[601, 1376, 2212, 3383, 1354817, 5456602]
sdrdp_wireless_200_0.14_5.txt.out	13	44.0245	0.0	[27.0, 23.0, 20.0, 18.0, 17.0, 15.0, 14.0, 13.0]	[0.053748, 0.397849, 3.643214, 6.987077, 9.413465, 9.558837, 10.21267, 25.662718]	[65.238095, 56.041157, 46.848291, 39.358294, 35.587587, 26.9665, 21.49701, 12.764161]	[622, 2323, 15699, 48190, 82101, 82897, 90453, 253238]
sdrdp_wireless_200_0.14_6.txt.out	14	159.787	0.0	[32.0, 30.0, 24.0, 20.0, 17.0, 16.0, 15.0, 14.0]	[0.060871, 0.523914, 0.757006, 1.141697, 1.31888, 12.471586, 100.258334, 159.784413]	[70.960366, 61.709984, 51.448324, 41.267734, 30.903217, 22.57096, 12.96813, 0.0]	[676, 2276, 2546, 7384, 8909, 118648, 1182959, 1843249]
sdrdp_wireless_200_0.14_7.txt.out	14	859.958	0.0	[28.0, 23.0, 20.0, 19.0, 18.0, 17.0, 16.0, 15.0, 14.0]	[0.049889, 0.481843, 3.03907, 6.374758, 11.920154, 16.228618, 27.098061, 61.249726, 859.955939]	[64.097744, 50.440406, 41.236726, 36.820213, 32.670253, 28.407621, 23.427614, 17.25751, 0.0]	[637, 2154, 15795, 51936, 128743, 186161, 311317, 782876, 8660035]
sdrdp_wireless_200_0.14_8.txt.out	17	1200.44	11.458	[31.0, 29.0, 27.0, 24.0, 23.0, 22.0, 20.0, 19.0, 18.0, 17.0]	[0.084385, 0.483369, 5.318435, 7.476653, 7.89389, 11.257964, 12.937481, 25.461042, 56.245134, 76.732417]	[65.245776, 55.220744, 49.611177, 43.116249, 40.618394, 37.650396, 31.400843, 27.416123, 22.394913, 16.877298]	[1054, 2621, 22753, 36682, 38856, 77194, 96576, 219806, 546906, 795362]
sdrdp_wireless_200_0.14_9.txt.out	14	92.3948	0.0	[36.0, 26.0, 22.0, 21.0, 17.0, 16.0, 15.0, 14.0]	[0.057275, 0.336515, 0.589662, 1.134243, 3.739362, 13.076528, 73.486453, 73.84394]	[72.222222, 57.347876, 49.54947, 43.89234, 29.08118, 22.962795, 16.831956, 10.891381]	[601, 2249, 2458, 4346, 19529, 162006, 1066688, 1073103]
sdrdp_wireless_200_0.184_0.txt.out	2	97.0762	0.0	[16.0, 11.0, 7.0, 5.0, 4.0, 3.0, 2.0]	[0.081627, 0.538771, 0.784208, 1.078003, 2.970187, 61.086968, 97.073372]	[106.25, 102.979026, 104.677847, 106.12868, 92.403405, 63.099542, 0.0]	[640, 1623, 3812, 7565, 14662, 666250, 1116854]
sdrdp_wireless_200_0.184_1.txt.out	5	898.888	0.0	[21.0, 20.0, 13.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0]	[0.069587, 0.418694, 0.58652, 1.058091, 3.107964, 12.734321, 146.936236, 358.3142, 898.886083]	[91.614256, 86.740621, 79.298673, 73.050748, 67.474171, 58.319336, 45.138755, 32.655827, 0.0]	[681, 1257, 2755, 6805, 12126, 147359, 1879215, 4819213, 11476486]
sdrdp_wireless_200_0.184_2.txt.out	4	747.286	0.0	[18.0, 14.0, 10.0, 6.0, 5.0, 4.0]	[0.07014, 0.511956, 0.691682, 1.147694, 420.334005, 747.283199]	[89.506173, 82.11952, 74.749596, 57.915994, 26.518629, 0.0]	[581, 1567, 3307, 8402, 5514331, 8114915]
sdrdp_wireless_200_0.184_3.txt.out	0	240.875	0.0	[9.0, 7.0, 4.0, 2.0, 1.0, 0.0]	[0.069949, 1.154505, 2.355738, 4.646173, 16.815309, 213.175823]	[137.934905, 134.544574, 160.166418, 216.682353, 296.951046, 1239198343655.124]	[606, 1808, 8106, 14028, 143134, 2745613]
sdrdp_wireless_200_0.184_4.txt.out	5	320.851	0.0	[23.0, 19.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0]	[0.102788, 0.404757, 0.594095, 15.593489, 22.844892, 33.139481, 37.647747, 153.455136, 217.277116]	[89.906832, 86.49233, 76.66857, 69.490632, 64.772574, 59.558662, 53.381234, 40.683749, 25.218978]	[806, 1257, 2059, 158949, 289529, 474845, 536163, 2018326, 2741532]
sdrdp_wireless_200_0.184_5.txt.out	4	732.17	0.0	[14.0, 12.0, 10.0, 9.0, 7.0, 6.0, 5.0, 4.0]	[0.087832, 1.145253, 17.891802, 21.255038, 21.967538, 51.16704, 86.225164, 414.989199]	[99.84189, 91.971785, 82.176597, 80.022872, 74.287882, 68.10494, 60.386147, 39.648423]	[712, 1580, 195126, 226282, 227821, 610210, 1011244, 4591876]
sdrdp_wireless_200_0.184_6.txt.out	4	1137.47	61.199999999999996	[15.0, 14.0, 12.0, 8.0, 7.0, 6.0, 5.0, 4.0]	[0.065308, 0.497282, 0.893662, 1.164899, 3.896772, 67.543885, 256.010513, 1033.57169]	[101.861472, 98.786566, 98.561954, 97.675905, 92.794464, 82.826899, 73.909237, 61.56312]	[561, 1209, 4663, 7361, 13309, 748476, 3340004, 12441323]
sdrdp_wireless_200_0.184_7.txt.out	8	1146.68	35.5808	[20.0, 16.0, 13.0, 11.0, 9.0, 8.0]	[0.084018, 0.960463, 1.28477, 1.989802, 17.999716, 255.548113]	[80.211603, 73.061629, 66.839719, 60.810577, 49.467383, 38.005513]	[769, 1555, 4541, 9153, 141509, 2927862]
sdrdp_wireless_200_0.184_8.txt.out	8	1200.53	25.2909	[20.0, 16.0, 14.0, 13.0, 12.0, 11.0, 9.0, 8.0]	[0.076699, 0.989434, 5.137361, 25.519779, 26.765822, 73.756581, 74.300308, 309.835065]	[82.426471, 72.178912, 65.542162, 60.091737, 56.731849, 51.706566, 40.973837, 30.276031]	[641, 1488, 17987, 275068, 288712, 932205, 936806, 3959997]
sdrdp_wireless_200_0.184_9.txt.out	2	1191.36	81.2196	[16.0, 13.0, 9.0, 6.0, 5.0, 3.0, 2.0]	[0.084036, 0.388726, 0.702558, 1.093236, 3.756756, 173.791566, 560.500492]	[108.303965, 108.915779, 112.62702, 118.845322, 117.065859, 104.890566, 94.093739]	[674, 1047, 3302, 9155, 14653, 2172264, 7054924]
sdrdp_wireless_20_0.384_0.txt.out	3	0.008492	0.0	[5.0, 3.0]	[0.005711, 0.007335]	[60.0, 33.333333]	[33, 54]
sdrdp_wireless_20_0.384_1.txt.out	3	0.01697	0.0	[6.0, 4.0, 3.0]	[0.006296, 0.010976, 0.016801]	[50.0, 25.0, 0.0]	[43, 81, 282]
sdrdp_wireless_20_0.384_2.txt.out	5	0.012953	0.0	[6.0, 5.0]	[0.006308, 0.010583]	[33.333333, 20.0]	[47, 66]
sdrdp_wireless_20_0.423_3.txt.out	3	0.014175	0.0	[4.0, 3.0]	[0.006002, 0.012588]	[50.0, 33.333333]	[35, 65]
sdrdp_wireless_20_0.423_4.txt.out	4	0.014514	0.0	[6.0, 4.0]	[0.005046, 0.00628]	[50.0, 25.0]	[41, 58]
sdrdp_wireless_20_0.423_5.txt.out	4	0.009716	0.0	[6.0]	[0.005563]	[50.0]	[39]
sdrdp_wireless_20_0.423_6.txt.out	2	0.008505	0.0	[4.0]	[0.005316]	[62.5]	[31]
sdrdp_wireless_20_0.423_7.txt.out	4	0.014008	0.0	[5.0]	[0.005971]	[40.0]	[65]
sdrdp_wireless_20_0.423_8.txt.out	3	0.013496	0.0	[6.0, 4.0]	[0.006033, 0.008779]	[58.333333, 25.0]	[47, 65]
sdrdp_wireless_20_0.423_9.txt.out	2	0.011927	0.0	[4.0]	[0.005372]	[50.0]	[47]
sdrdp_wireless_20_0.437_0.txt.out	2	0.019885	0.0	[5.0, 3.0, 2.0]	[0.006506, 0.011329, 0.01971]	[60.0, 33.333333, 0.0]	[36, 64, 158]
sdrdp_wireless_20_0.437_1.txt.out	3	0.006262	0.0	[]	[]	[]	[]
sdrdp_wireless_20_0.437_2.txt.out	1	0.011007	0.0	[1.0]	[0.006949]	[100.0]	[47]
sdrdp_wireless_20_0.437_3.txt.out	1	0.02136	0.0	[2.0, 1.0]	[0.006001, 0.021191]	[50.0, 0.0]	[35, 272]
sdrdp_wireless_20_0.437_4.txt.out	1	0.014131	0.0	[4.0, 2.0, 1.0]	[0.006343, 0.009157, 0.013956]	[75.0, 50.0, 0.0]	[37, 66, 118]
sdrdp_wireless_20_0.459_5.txt.out	1	0.008369	0.0	[2.0]	[0.005836]	[50.0]	[34]
sdrdp_wireless_20_0.459_6.txt.out	2	0.014149	0.0	[4.0, 3.0, 2.0]	[0.006219, 0.009997, 0.013969]	[50.0, 33.333333, 0.0]	[20, 43, 122]
sdrdp_wireless_20_0.459_7.txt.out	4	0.017378	0.0	[4.0]	[0.005993]	[50.0]	[37]
sdrdp_wireless_20_0.459_8.txt.out	2	0.046473	0.0	[4.0, 3.0]	[0.006839, 0.032413]	[66.666667, 42.857143]	[54, 211]
sdrdp_wireless_20_0.459_9.txt.out	0	0.007431	0.0	[1.0]	[0.006139]	[100.0]	[33]
sdrdp_wireless_300_0.102_0.txt.out	27	991.048	0.0	[56.0, 54.0, 44.0, 40.0, 38.0, 36.0, 29.0, 28.0, 27.0]	[0.102314, 0.474794, 1.275275, 6.689677, 18.22004, 24.496486, 42.221638, 375.295606, 375.647411]	[67.208333, 61.063589, 49.09303, 41.645582, 37.287114, 33.777399, 17.530121, 10.608328, 7.289866]	[1183, 2862, 5790, 22991, 153195, 237465, 414619, 3497558, 3500330]
sdrdp_wireless_300_0.108_1.txt.out	23	1200.07	17.1167	[55.0, 34.0, 29.0, 28.0, 27.0, 26.0, 25.0, 24.0, 23.0]	[0.102836, 1.138454, 1.225909, 27.22142, 46.260509, 106.085928, 143.689049, 323.755614, 1124.754378]	[76.779049, 50.837088, 42.360724, 36.619256, 33.626659, 30.711778, 27.317019, 22.58148, 17.142062]	[1082, 6169, 6169, 187102, 297197, 828509, 1284064, 3183069, 10272511]
sdrdp_wireless_300_0.113_2.txt.out	24	1200.09	11.6842	[46.0, 43.0, 36.0, 32.0, 31.0, 30.0, 29.0, 28.0, 27.0, 25.0, 24.0]	[0.18413, 0.572438, 1.683247, 7.076599, 14.916403, 30.363289, 71.119428, 91.804453, 115.702991, 183.967108, 364.355483]	[65.368994, 56.335698, 45.467126, 37.272943, 34.448946, 32.025827, 29.461051, 26.851376, 23.792036, 17.125872, 13.099753]	[2189, 3784, 6928, 25065, 88852, 233551, 508706, 688432, 905155, 1527740, 2851817]
sdrdp_wireless_300_0.119_3.txt.out	24	1172.58	22.3684	[38.0, 34.0, 29.0, 25.0, 24.0]	[0.102432, 1.72082, 7.178856, 40.324002, 128.462356]	[61.314062, 51.03458, 40.496384, 29.251443, 24.667296]	[1012, 10110, 20624, 354793, 1161871]
sdrdp_wireless_300_0.125_4.txt.out	21	1193.36	40.6275	[45.0, 33.0, 31.0, 28.0, 27.0, 25.0, 23.0, 22.0, 21.0]	[0.170571, 1.126191, 9.004769, 47.415931, 59.855022, 63.493888, 84.342199, 226.14825, 426.486061]	[78.725393, 66.037225, 61.600852, 57.001982, 55.335866, 51.740049, 47.486164, 44.811909, 41.905612]	[1668, 2927, 29725, 411253, 595715, 635654, 916059, 2851454, 4980557]
sdrdp_wireless_300_0.125_5.txt.out	20	1163.17	37.0463	[48.0, 37.0, 32.0, 31.0, 29.0, 27.0, 25.0, 24.0, 22.0, 21.0, 20.0]	[0.150033, 0.825914, 7.941743, 15.441552, 18.517905, 24.085527, 27.609379, 33.590413, 45.581687, 73.383414, 1074.151546]	[80.989612, 71.629573, 65.016079, 62.78002, 60.188697, 57.011248, 53.520237, 51.433, 46.917048, 44.139972, 37.082678]	[1510, 2669, 25216, 88784, 122196, 188211, 224204, 296372, 360082, 694061, 9301332]
sdrdp_wireless_300_0.125_6.txt.out	23	1150.85	32.8745	[44.0, 43.0, 38.0, 29.0, 27.0, 26.0, 25.0, 24.0, 23.0]	[0.135395, 0.535341, 2.473731, 9.963574, 80.800478, 337.777756, 725.264249, 966.916693, 1038.766631]	[72.76282, 68.243067, 62.245664, 49.289232, 44.264578, 41.378059, 38.51099, 35.764986, 32.91791]	[1261, 2392, 5322, 26058, 573813, 2871135, 6238614, 8253687, 8811593]
sdrdp_wireless_300_0.125_7.txt.out	16	1165.59	29.6246	[42.0, 29.0, 28.0, 25.0, 24.0, 21.0, 18.0, 17.0, 16.0]	[0.166322, 0.628028, 1.338116, 6.309119, 13.94236, 24.390233, 31.74983, 143.176724, 1124.012497]	[79.168295, 67.134464, 65.113975, 59.715141, 57.098258, 50.806822, 42.581421, 36.089645, 29.66568]	[1495, 2651, 3748, 18298, 72725, 165165, 196975, 1162053, 9612480]
sdrdp_wireless_300_0.125_8.txt.out	15	1158.01	32.894600000000004	[37.0, 35.0, 26.0, 22.0, 18.0, 17.0, 16.0, 15.0]	[0.113259, 1.085225, 2.78456, 8.368557, 36.349673, 39.662932, 155.592566, 167.162826]	[81.27794, 76.67833, 66.090711, 58.194151, 47.416566, 44.235705, 39.722741, 35.436441]	[1031, 2373, 11408, 23207, 232834, 271417, 1302502, 1407829]
sdrdp_wireless_300_0.125_9.txt.out	12	1200.11	30.3427	[35.0, 29.0, 24.0, 19.0, 18.0, 17.0, 16.0, 15.0, 14.0, 13.0, 12.0]	[0.110562, 0.677255, 2.290564, 8.1113, 27.871803, 35.275939, 40.45887, 45.089992, 60.952306, 176.266018, 944.435694]	[84.825316, 77.973423, 70.41258, 60.997824, 57.663334, 55.086994, 51.990439, 48.652611, 44.649848, 39.561473, 30.874623]	[1014, 2244, 13263, 22640, 188974, 213941, 260556, 301881, 472672, 1597860, 9622154]
sdrdp_wireless_300_0.156_0.txt.out	5	1126.83	105.99499999999999	[22.0, 15.0, 14.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0]	[0.15848, 1.745389, 57.206228, 65.19631, 102.960892, 110.686275, 260.335966, 357.021641, 364.297077, 471.261715]	[110.531687, 108.614169, 106.943748, 108.498244, 106.965337, 107.3907, 106.414303, 106.648241, 107.682272, 108.470303]	[1295, 2628, 372538, 388049, 686327, 751241, 2013134, 2840129, 2901170, 3766265]
sdrdp_wireless_300_0.156_1.txt.out	8	1117.2	56.97990000000001	[26.0, 17.0, 12.0, 11.0, 10.0, 9.0, 8.0]	[0.146995, 1.708634, 8.385217, 47.97491, 227.221839, 251.082834, 662.862642]	[91.668344, 83.239908, 76.035525, 72.200424, 67.334644, 63.582182, 57.697278]	[1073, 2424, 15819, 318912, 2038147, 2272645, 6118300]
sdrdp_wireless_300_0.156_2.txt.out	7	1136.73	61.9279	[28.0, 25.0, 17.0, 12.0, 10.0, 9.0, 8.0, 7.0]	[0.184163, 0.723871, 1.796811, 2.872065, 8.506559, 46.511641, 240.456111, 1006.683383]	[95.77575, 91.608508, 87.481747, 82.265808, 78.25167, 73.999871, 69.251119, 62.084599]	[1486, 2431, 5017, 13742, 24292, 291684, 1991410, 8080553]
sdrdp_wireless_300_0.156_3.txt.out	7	1140.51	45.731899999999996	[20.0, 13.0, 9.0, 8.0, 7.0]	[0.14146, 2.891281, 35.556579, 367.494714, 845.261406]	[89.0, 78.174634, 63.288129, 54.375, 46.258503]	[1198, 10867, 230177, 3171379, 7194429]
sdrdp_wireless_300_0.156_4.txt.out	15	1112.96	67.3694	[27.0, 21.0, 18.0, 17.0, 16.0, 15.0]	[0.157636, 2.345976, 38.421371, 169.471798, 335.28741, 1021.65825]	[87.081995, 79.081473, 74.074386, 72.282632, 70.028916, 67.40062]	[1202, 4117, 198448, 1165065, 2575586, 7663181]
sdrdp_wireless_300_0.156_5.txt.out	6	1129.45	88.5803	[23.0, 15.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0]	[0.209484, 2.392493, 7.259237, 110.734716, 145.575525, 473.604128, 540.011797, 971.672525]	[101.38692, 100.803221, 98.222311, 94.864492, 93.985864, 92.097889, 90.864676, 88.719355]	[1896, 7480, 22034, 1023625, 1413751, 4465844, 4996032, 8474512]
sdrdp_wireless_300_0.156_6.txt.out	9	1135.65	56.9182	[27.0, 26.0, 15.0, 14.0, 13.0, 12.0, 11.0, 9.0]	[0.145608, 0.729806, 12.747976, 47.706657, 61.865027, 109.1916, 746.749476, 847.263309]	[92.431401, 90.313488, 77.658691, 75.095016, 73.006508, 70.389952, 65.159539, 57.25954]	[1303, 2087, 32809, 417413, 556604, 961108, 6576297, 7340055]
sdrdp_wireless_300_0.156_7.txt.out	10	1164.57	91.6409	[26.0, 24.0, 17.0, 14.0, 13.0, 12.0, 11.0, 10.0]	[0.169747, 0.75914, 2.530624, 70.392594, 396.806589, 1052.152256, 1058.94033, 1062.811936]	[102.829286, 99.911286, 99.239414, 96.917742, 94.497374, 93.086132, 92.457472, 91.702885]	[1296, 2109, 3788, 558917, 3197352, 8361495, 8367665, 8371204]
sdrdp_wireless_300_0.156_8.txt.out	10	1076.13	75.5522	[29.0, 24.0, 17.0, 14.0, 11.0, 10.0]	[0.174035, 0.900112, 1.791421, 3.714252, 56.159247, 378.856221]	[97.41287, 93.69949, 91.105162, 89.199125, 81.152439, 76.56977]	[1298, 1920, 6411, 19322, 370490, 3062413]
sdrdp_wireless_300_0.156_9.txt.out	8	1091.73	84.8786	[25.0, 22.0, 14.0, 11.0, 10.0, 9.0, 8.0]	[0.156824, 0.603472, 3.103215, 7.785104, 112.342879, 334.444332, 669.441883]	[102.307552, 97.498125, 95.712007, 93.368055, 90.624678, 87.704466, 85.414482]	[1106, 2027, 13944, 20150, 775989, 2783184, 5372890]
sdrdp_wireless_30_0.289_0.txt.out	2	0.006971	0.0	[]	[]	[]	[]
sdrdp_wireless_30_0.289_1.txt.out	3	0.029365	0.0	[4.0]	[0.007401]	[40.972222]	[102]
sdrdp_wireless_30_0.319_2.txt.out	5	0.047406	0.0	[9.0, 8.0, 6.0]	[0.00691, 0.017836, 0.020111]	[61.111111, 40.889831, 20.39627]	[83, 246, 289]
sdrdp_wireless_30_0.319_3.txt.out	4	0.017276	0.0	[7.0]	[0.008105]	[42.857143]	[73]
sdrdp_wireless_30_0.319_4.txt.out	5	0.057483	0.0	[6.0, 5.0]	[0.008187, 0.057298]	[41.666667, 0.0]	[88, 2070]
sdrdp_wireless_30_0.319_5.txt.out	4	0.024549	0.0	[5.0]	[0.006784]	[40.0]	[51]
sdrdp_wireless_30_0.335_6.txt.out	4	0.023255	0.0	[6.0]	[0.008119]	[50.0]	[88]
sdrdp_wireless_30_0.351_7.txt.out	5	0.077441	0.0	[7.0, 5.0]	[0.008514, 0.012887]	[59.22619, 36.761345]	[78, 102]
sdrdp_wireless_30_0.351_8.txt.out	3	0.035599	0.0	[5.0, 4.0, 3.0]	[0.007673, 0.03005, 0.035398]	[60.0, 25.0, 0.0]	[84, 178, 429]
sdrdp_wireless_30_0.351_9.txt.out	2	0.021384	0.0	[5.0, 3.0, 2.0]	[0.00692, 0.011802, 0.021231]	[80.0, 66.666667, 0.0]	[55, 98, 204]
sdrdp_wireless_30_0.38_0.txt.out	5	0.020197	0.0	[7.0, 6.0, 5.0]	[0.007552, 0.009139, 0.019758]	[42.857143, 33.333333, 20.0]	[71, 84, 106]
sdrdp_wireless_30_0.38_1.txt.out	5	0.080542	0.0	[8.0, 6.0, 5.0]	[0.008406, 0.010394, 0.08036]	[62.5, 33.333333, 0.0]	[63, 92, 1483]
sdrdp_wireless_30_0.38_2.txt.out	4	0.034603	0.0	[8.0, 5.0]	[0.007318, 0.012398]	[62.5, 28.333333]	[70, 133]
sdrdp_wireless_30_0.38_3.txt.out	1	0.02839	0.0	[6.0, 4.0, 2.0, 1.0]	[0.008176, 0.012508, 0.017772, 0.028198]	[83.333333, 75.0, 50.0, 0.0]	[68, 87, 109, 176]
sdrdp_wireless_30_0.38_4.txt.out	1	0.013653	0.0	[2.0]	[0.008866]	[75.0]	[58]
sdrdp_wireless_30_0.38_5.txt.out	3	0.051687	0.0	[5.0, 3.0]	[0.008612, 0.041674]	[60.0, 33.333333]	[73, 717]
sdrdp_wireless_30_0.38_6.txt.out	3	0.03958	0.0	[4.0, 3.0]	[0.009887, 0.039355]	[61.538462, 0.0]	[61, 438]
sdrdp_wireless_30_0.38_7.txt.out	5	0.012793	0.0	[6.0]	[0.006668]	[33.333333]	[43]
