file	obj	time	gap	objs	times	gaps	iters
sdrdp_wireless_30_0.351_9.txt.out	2	0.019285	0.0	[5.0]	[0.009458]	[80.0]	[46]
sdrdp_wireless_30_0.38_0.txt.out	5	0.024093	0.0	[7.0]	[0.009741]	[42.857143]	[47]
sdrdp_wireless_30_0.38_1.txt.out	5	0.044999	0.0	[7.0, 6.0, 5.0]	[0.009502, 0.043249, 0.044822]	[57.142857, 31.944444, 0.0]	[71, 389, 472]
sdrdp_wireless_30_0.38_2.txt.out	4	0.03354	0.0	[8.0, 6.0, 5.0, 4.0]	[0.008871, 0.027128, 0.030954, 0.033341]	[62.5, 41.666667, 30.0, 0.0]	[51, 135, 282, 344]
sdrdp_wireless_30_0.38_3.txt.out	1	0.021568	0.0	[4.0]	[0.009491]	[75.0]	[50]
sdrdp_wireless_30_0.38_4.txt.out	1	0.034663	0.0	[2.0]	[0.010165]	[75.0]	[53]
sdrdp_wireless_30_0.38_5.txt.out	3	0.035177	0.0	[7.0, 3.0]	[0.00941, 0.018643]	[71.428571, 33.333333]	[50, 126]
sdrdp_wireless_30_0.38_6.txt.out	3	0.074539	0.0	[7.0, 4.0, 3.0]	[0.010225, 0.016151, 0.074346]	[78.571429, 57.826087, 0.0]	[50, 86, 546]
sdrdp_wireless_30_0.38_7.txt.out	5	0.020444	0.0	[7.0]	[0.009032]	[42.857143]	[63]
sdrdp_wireless_30_0.38_8.txt.out	2	0.014353	0.0	[3.0]	[0.009154]	[50.0]	[51]
sdrdp_wireless_30_0.38_9.txt.out	5	0.022326	0.0	[9.0]	[0.008609]	[55.555556]	[52]
sdrdp_wireless_400_0.075_0.txt.out	59	826.633	0.0	[116.0, 114.0, 70.0, 66.0, 64.0, 63.0, 61.0, 60.0, 59.0]	[0.137611, 0.746909, 2.873646, 4.062057, 4.836023, 53.908287, 56.045179, 679.068976, 826.631803]	[64.942529, 55.549953, 21.707785, 16.89474, 14.255205, 10.4512, 7.501276, 4.017748, 0.0]	[1735, 4801, 10769, 21428, 27112, 383783, 400379, 5488929, 6336520]
sdrdp_wireless_400_0.087_1.txt.out	42	1200.01	14.083799999999998	[91.0, 83.0, 68.0, 57.0, 53.0, 52.0, 51.0, 49.0, 48.0, 45.0, 44.0, 43.0, 42.0]	[0.396673, 0.793298, 3.375988, 5.839893, 7.11002, 16.439609, 64.730759, 72.327332, 89.974202, 90.721832, 102.849161, 177.400958, 179.502242]	[68.573064, 62.540428, 49.584827, 39.756371, 35.207502, 32.997801, 31.04512, 28.218282, 26.638651, 21.742607, 19.960992, 17.816382, 15.854259]	[2519, 3976, 10042, 29582, 37537, 50035, 314257, 363313, 469213, 474417, 489423, 953108, 967236]
sdrdp_wireless_400_0.087_2.txt.out	41	1199.92	13.339799999999999	[84.0, 68.0, 66.0, 57.0, 52.0, 51.0, 45.0, 43.0, 42.0, 41.0]	[0.562974, 0.660125, 3.884246, 5.705023, 6.133629, 17.42548, 22.603433, 24.363253, 135.018895, 152.059535]	[66.245114, 57.767617, 50.697078, 42.875175, 37.354, 34.321236, 25.391904, 21.919774, 18.445977, 16.445759]	[2788, 3186, 12047, 26275, 28919, 48363, 66192, 74405, 690919, 691705]
sdrdp_wireless_400_0.087_3.txt.out	45	1200.02	14.9237	[100.0, 94.0, 83.0, 66.0, 59.0, 56.0, 50.0, 49.0, 47.0, 46.0, 45.0]	[0.181922, 0.726447, 3.843123, 6.429219, 6.944938, 17.809356, 134.178712, 569.929978, 571.235396, 760.77916, 763.12691]	[72.239263, 64.779429, 56.550915, 45.243593, 38.745468, 34.521316, 25.606585, 22.74011, 19.450623, 17.287843, 15.447875]	[1767, 3229, 11269, 36171, 41441, 66951, 955523, 3792754, 3800527, 4845017, 4855876]
sdrdp_wireless_400_0.091_4.txt.out	37	1200.02	21.2169	[93.0, 83.0, 64.0, 50.0, 48.0, 47.0, 46.0, 43.0, 40.0, 39.0, 38.0, 37.0]	[0.242596, 0.760826, 3.388145, 5.806466, 5.829879, 5.877217, 80.111624, 82.853328, 106.937457, 505.241911, 645.633396, 1130.006522]	[77.430476, 71.684316, 59.679101, 48.386621, 46.236063, 45.09215, 39.760847, 35.524368, 30.427165, 26.520116, 24.191763, 21.25811]	[2481, 3825, 9726, 33806, 33984, 34196, 398146, 412201, 494159, 2849421, 3654921, 6270162]
sdrdp_wireless_400_0.091_5.txt.out	37	1199.77	18.162	[78.0, 66.0, 56.0, 52.0, 49.0, 48.0, 47.0, 44.0, 40.0, 39.0, 37.0]	[0.676782, 0.786315, 4.356753, 7.431184, 7.599622, 7.60248, 124.923076, 127.027035, 151.081995, 157.784444, 1085.882517]	[66.87877, 60.221679, 49.052434, 45.105157, 41.744249, 40.530587, 37.058012, 32.760365, 25.971431, 24.03644, 18.276072]	[2957, 3380, 11701, 32180, 33465, 33473, 867866, 883217, 1013132, 1032134, 8323025]
sdrdp_wireless_400_0.091_6.txt.out	37	1200.02	12.578	[93.0, 88.0, 50.0, 46.0, 45.0, 43.0, 42.0, 40.0, 39.0, 38.0, 37.0]	[0.230401, 0.741798, 3.581672, 18.45007, 38.618602, 73.383205, 76.481222, 82.387902, 443.65925, 1106.202169, 1115.925318]	[74.280529, 69.228479, 41.29893, 34.030534, 31.865875, 28.222024, 26.512545, 22.811985, 18.833315, 14.965739, 12.661762]	[2407, 3832, 11055, 74176, 178168, 386942, 407156, 440699, 2391654, 6268768, 6296288]
sdrdp_wireless_400_0.091_7.txt.out	33	1199.42	19.7725	[73.0, 65.0, 57.0, 50.0, 46.0, 45.0, 44.0, 43.0, 42.0, 41.0, 39.0, 36.0, 35.0, 34.0, 33.0]	[0.678579, 0.707176, 3.276706, 6.197323, 6.202259, 6.203956, 16.694643, 55.769822, 60.944019, 64.23194, 83.074326, 118.401188, 389.456925, 391.867889, 436.491619]	[70.746338, 67.145887, 58.545812, 52.722488, 48.6114, 47.469431, 44.383969, 42.03206, 40.618834, 39.153651, 35.920128, 30.403754, 26.581222, 24.406239, 21.86897]	[3443, 3443, 8703, 35213, 35247, 35249, 55467, 361342, 404768, 427986, 605695, 818153, 3019337, 3041369, 3411828]
sdrdp_wireless_400_0.091_8.txt.out	34	1200.01	10.9669	[87.0, 81.0, 47.0, 46.0, 40.0, 39.0, 38.0, 36.0, 35.0, 34.0]	[0.157584, 0.611623, 2.958693, 4.964875, 6.322341, 15.385182, 55.834384, 121.931611, 667.475077, 1139.388263]	[77.221435, 69.535001, 41.226868, 39.891384, 30.875091, 27.555502, 24.054088, 19.216707, 14.514485, 11.044051]	[1607, 2917, 9523, 24738, 30554, 42342, 308988, 721689, 3944459, 6608169]
sdrdp_wireless_400_0.091_9.txt.out	44	1199.97	22.154899999999998	[97.0, 83.0, 71.0, 59.0, 58.0, 55.0, 54.0, 48.0, 47.0, 46.0, 45.0, 44.0]	[0.2001, 0.786013, 3.183242, 5.950001, 5.961974, 7.030106, 17.664595, 139.76153, 408.728998, 674.359399, 858.244724, 1190.938584]	[74.211889, 63.672333, 54.866026, 45.467671, 44.527458, 41.49972, 39.02401, 30.521969, 28.50807, 26.111392, 24.185499, 22.160026]	[1778, 3296, 8137, 32351, 32393, 39510, 51262, 996973, 2901791, 4443908, 5544759, 7149483]
sdrdp_wireless_400_0.138_0.txt.out	7	1200.03	82.6039	[52.0, 35.0, 15.0, 13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0]	[0.400791, 0.923725, 2.566324, 5.520003, 63.292841, 90.496274, 125.257519, 168.854829, 169.574794, 531.575081]	[100.086462, 99.409153, 97.607289, 96.59724, 93.753988, 92.7419, 91.521504, 90.207627, 88.98311, 85.228127]	[2502, 3046, 4000, 26793, 326801, 492738, 716895, 982999, 984901, 3287884]
sdrdp_wireless_400_0.138_1.txt.out	11	1200.1	58.2501	[47.0, 37.0, 36.0, 23.0, 16.0, 14.0, 12.0, 11.0]	[0.689091, 1.003168, 2.623242, 5.234013, 5.534841, 1085.742097, 1102.730856, 1191.81052]	[95.040694, 92.215648, 89.971291, 84.30289, 77.435405, 67.272832, 61.813008, 58.275441]	[2556, 2945, 4209, 26244, 29124, 7344407, 7365815, 7493980]
sdrdp_wireless_400_0.138_2.txt.out	3	1200.04	176.586	[44.0, 31.0, 11.0, 6.0, 5.0, 4.0, 3.0]	[0.369351, 0.99485, 3.674309, 6.298404, 8.072008, 334.439881, 979.845043]	[111.016853, 113.793759, 129.538478, 154.153876, 164.984652, 164.556197, 177.527991]	[2186, 2716, 5123, 23870, 31760, 1588072, 5267427]
sdrdp_wireless_400_0.138_3.txt.out	7	1200.08	71.14059999999999	[42.0, 34.0, 32.0, 13.0, 11.0, 10.0, 9.0, 8.0, 7.0]	[0.35498, 0.976902, 2.010345, 4.034902, 4.135758, 4.949195, 74.366822, 324.067577, 700.993795]	[98.976695, 97.454383, 96.947626, 92.4864, 91.120291, 90.177186, 83.022291, 78.274898, 72.318425]	[2073, 2653, 3235, 23603, 24513, 27528, 372668, 1738718, 3907567]
sdrdp_wireless_400_0.138_4.txt.out	12	1200.19	60.5547	[46.0, 36.0, 30.0, 24.0, 18.0, 17.0, 16.0, 15.0, 14.0, 13.0, 12.0]	[0.529468, 1.052765, 3.465536, 6.685351, 6.694978, 66.529686, 303.09141, 511.461553, 1140.285146, 1152.16791, 1154.348796]	[94.106653, 90.569609, 86.633427, 83.18181, 77.575747, 74.718146, 72.109315, 69.389062, 66.209101, 63.60575, 60.571429]	[3542, 4227, 6360, 36609, 36739, 391955, 1782445, 2916416, 6249086, 6262683, 6273948]
sdrdp_wireless_400_0.138_5.txt.out	6	1196.71	101.543	[33.0, 30.0, 27.0, 10.0, 9.0, 8.0, 7.0, 6.0]	[0.369786, 0.88393, 3.823064, 6.417132, 6.525954, 8.50271, 108.653941, 618.208381]	[108.080497, 105.718115, 103.705806, 109.519803, 110.577559, 111.899754, 108.894219, 103.990659]	[2440, 3049, 5841, 24861, 25815, 33822, 530451, 3326954]
sdrdp_wireless_400_0.138_6.txt.out	9	1200.14	68.0312	[57.0, 45.0, 20.0, 16.0, 13.0, 12.0, 11.0, 10.0, 9.0]	[0.660989, 0.879948, 2.91914, 5.928713, 7.887568, 378.606087, 474.921353, 506.040409, 508.152407]	[97.908067, 97.169211, 91.853512, 89.708432, 87.333454, 77.991694, 75.510416, 72.891216, 69.876748]	[2749, 3073, 4203, 32128, 41245, 1896749, 2430328, 2607401, 2612233]
sdrdp_wireless_400_0.138_7.txt.out	10	1200.04	67.3891	[62.0, 44.0, 22.0, 18.0, 17.0, 16.0, 14.0, 13.0, 12.0, 11.0, 10.0]	[0.340886, 0.839521, 2.518115, 5.414574, 5.447919, 17.499919, 368.470489, 701.133659, 702.795254, 932.338835, 1084.244662]	[98.352729, 96.259825, 89.902358, 87.62705, 86.899229, 83.803644, 78.684784, 75.722398, 73.698931, 70.695155, 67.45209]	[1944, 2481, 4104, 29566, 29747, 46835, 2177665, 4097547, 4103610, 5425659, 6312413]
sdrdp_wireless_400_0.138_8.txt.out	3	1200.12	184.368	[36.0, 24.0, 22.0, 12.0, 11.0, 10.0, 9.0, 8.0, 6.0, 5.0, 4.0, 3.0]	[0.371198, 0.841202, 2.095936, 4.417343, 4.794688, 4.835166, 4.959297, 5.967675, 91.851822, 374.071659, 675.733504, 691.895768]	[112.351489, 116.579728, 116.48015, 130.152788, 132.89395, 136.183345, 140.203717, 144.940847, 152.999986, 156.396991, 166.292209, 188.196079]	[2759, 3421, 4259, 26700, 30259, 30546, 32061, 41228, 602281, 2286711, 4071691, 4158320]
sdrdp_wireless_400_0.138_9.txt.out	9	1200.04	68.148	[45.0, 38.0, 15.0, 13.0, 12.0, 11.0, 10.0, 9.0]	[0.396267, 0.973048, 2.551398, 14.675514, 498.448895, 562.733704, 654.83577, 865.339074]	[98.3222, 96.210284, 87.420147, 83.802468, 77.906345, 75.649689, 72.892041, 69.032379]	[2757, 3259, 4157, 50279, 3218477, 3717771, 4376471, 5596110]
sdrdp_wireless_500_0.083_0.txt.out	42	1200.06	12.739600000000001	[103.0, 83.0, 73.0, 56.0, 55.0, 54.0, 53.0, 52.0, 47.0, 46.0, 45.0, 44.0, 43.0, 42.0]	[0.562527, 1.074672, 4.526346, 7.533428, 7.742913, 7.774129, 9.149407, 20.8189, 59.132374, 60.500252, 62.173306, 154.387471, 1094.960767, 1125.246561]	[72.764469, 62.695363, 53.239501, 38.83355, 37.721432, 36.568125, 35.371298, 32.420819, 24.776726, 23.065694, 21.321458, 18.985425, 14.815323, 12.772954]	[3312, 4640, 12625, 35971, 37578, 37681, 50204, 64724, 236538, 242918, 249908, 670507, 5121666, 5205067]
sdrdp_wireless_500_0.083_1.txt.out	40	1200.07	17.3275	[97.0, 94.0, 55.0, 49.0, 48.0, 46.0, 43.0, 41.0, 40.0]	[0.270325, 1.120862, 4.107837, 21.970084, 92.554856, 102.546315, 114.264246, 149.601127, 1117.650242]	[74.882287, 69.579221, 44.507031, 35.98848, 33.633387, 30.701998, 25.812178, 22.089366, 17.378085]	[2478, 4603, 9783, 67593, 548199, 638519, 729631, 950758, 6092490]
sdrdp_wireless_500_0.083_2.txt.out	43	1200.03	14.761099999999999	[110.0, 89.0, 79.0, 64.0, 61.0, 54.0, 53.0, 52.0, 50.0, 47.0, 46.0, 45.0, 44.0, 43.0]	[0.838086, 0.977182, 5.335044, 9.055788, 9.236311, 11.300676, 26.416757, 95.049116, 98.268116, 167.741193, 169.464537, 387.886721, 782.615931, 1096.425571]	[73.025956, 65.681967, 56.510362, 46.317478, 43.677354, 36.333927, 33.159665, 31.472959, 28.698121, 23.962456, 22.301936, 20.10795, 17.344244, 14.841519]	[3625, 4073, 13362, 37805, 38514, 50375, 66195, 371344, 386197, 643986, 653116, 1700572, 3359384, 4749046]
sdrdp_wireless_500_0.087_3.txt.out	40	1199.16	27.8688	[89.0, 81.0, 66.0, 56.0, 53.0, 51.0, 44.0, 43.0, 40.0]	[1.03946, 1.096615, 4.449127, 23.675742, 51.320177, 75.203761, 151.674065, 269.528264, 270.964704]	[71.838609, 69.057237, 59.328449, 50.53511, 47.410227, 45.243427, 36.288348, 34.53211, 29.620278]	[4011, 4011, 9542, 57547, 155709, 269340, 566155, 1170178, 1177875]
sdrdp_wireless_500_0.087_4.txt.out	37	1200.02	26.067899999999998	[98.0, 86.0, 52.0, 48.0, 47.0, 46.0, 40.0, 39.0, 38.0, 37.0]	[0.707697, 1.230323, 4.060819, 8.013317, 23.214966, 54.240501, 136.374382, 1124.886655, 1130.858013, 1134.651797]	[78.546797, 72.896474, 51.154135, 47.048629, 44.321147, 42.557076, 33.634017, 29.890915, 28.042834, 26.088177]	[3743, 4618, 11507, 47444, 72484, 216991, 576671, 7392044, 7417620, 7441642]
sdrdp_wireless_500_0.087_5.txt.out	40	1200.05	25.0831	[105.0, 100.0, 79.0, 54.0, 52.0, 46.0, 45.0, 44.0, 43.0, 41.0, 40.0]	[0.62878, 1.080046, 4.715563, 9.533731, 9.974496, 11.978749, 28.134214, 136.146413, 136.958818, 1154.113377, 1157.08892]	[77.648083, 74.31012, 64.665669, 48.27801, 46.288703, 39.281891, 35.77012, 33.303143, 31.750591, 26.936742, 25.110065]	[3434, 4607, 11230, 52498, 57198, 67575, 92990, 593980, 597107, 5075704, 5086407]
sdrdp_wireless_500_0.087_6.txt.out	38	1200.18	27.0142	[95.0, 92.0, 83.0, 52.0, 49.0, 47.0, 44.0, 43.0, 42.0, 41.0, 39.0, 38.0]	[0.314613, 1.283284, 5.67673, 10.497406, 11.417353, 29.434973, 191.539673, 281.834665, 376.572617, 548.565118, 550.67678, 1095.655719]	[78.148062, 74.117633, 68.342348, 49.327548, 46.225153, 43.002341, 38.128551, 36.433365, 34.733676, 32.855121, 29.409911, 27.037368]	[2305, 4516, 11244, 43827, 47600, 67995, 750370, 1206752, 1702055, 2593183, 2604632, 5358621]
sdrdp_wireless_500_0.087_7.txt.out	36	1200.2	26.742700000000003	[92.0, 76.0, 74.0, 55.0, 48.0, 42.0, 41.0, 40.0, 39.0, 38.0, 37.0, 36.0]	[0.308749, 1.078558, 4.306244, 8.923809, 9.533156, 11.406515, 100.027063, 396.510955, 563.696491, 1130.876276, 1172.359141, 1182.027613]	[79.250715, 69.932349, 66.332063, 54.66711, 48.056063, 40.635465, 36.972555, 34.659376, 32.983976, 30.621635, 28.738828, 26.75224]	[2677, 4298, 9806, 49168, 55896, 70283, 414651, 1635693, 2423758, 5101127, 5151572, 5176321]
sdrdp_wireless_500_0.087_8.txt.out	45	1200.02	22.977800000000002	[100.0, 87.0, 74.0, 58.0, 56.0, 53.0, 52.0, 51.0, 50.0, 49.0, 48.0, 47.0, 46.0, 45.0]	[1.003984, 1.235655, 4.999556, 9.078932, 9.136137, 10.856547, 144.628059, 157.752965, 187.749028, 1090.701315, 1095.284342, 1098.011702, 1111.015971, 1162.539724]	[69.575187, 64.712013, 55.718932, 43.340466, 41.316911, 37.982594, 34.366628, 33.049556, 31.687563, 29.289118, 27.814478, 26.278616, 24.673283, 22.985547]	[3962, 4335, 11665, 39442, 39621, 47546, 613998, 686168, 715976, 6585818, 6595211, 6612921, 6655983, 6805456]
sdrdp_wireless_500_0.087_9.txt.out	44	1200.1	34.9093	[98.0, 97.0, 80.0, 65.0, 59.0, 58.0, 56.0, 55.0, 53.0, 52.0, 51.0, 50.0, 49.0, 48.0, 46.0, 44.0]	[0.688072, 1.203437, 5.363921, 10.633613, 10.648808, 10.669231, 28.35478, 54.529706, 113.40652, 115.496703, 155.935434, 178.390167, 660.971027, 716.35817, 1172.990383, 1184.407235]	[76.28417, 74.567979, 66.041788, 58.106022, 53.845617, 53.049852, 50.260714, 48.927531, 46.782234, 45.749672, 44.600484, 43.48121, 41.894422, 40.62905, 37.745545, 34.914728]	[3488, 4616, 11657, 50123, 50186, 50288, 74163, 178455, 488862, 500100, 719598, 755316, 2966376, 3228647, 5177340, 5203998]
sdrdp_wireless_500_0.126_0.txt.out	16	1200.02	79.66919999999999	[71.0, 48.0, 46.0, 33.0, 22.0, 20.0, 18.0, 17.0, 16.0]	[0.590254, 1.590082, 4.304763, 8.267509, 8.89117, 9.223184, 9.433064, 70.392659, 924.564164]	[97.991116, 95.68715, 94.743676, 92.630451, 88.945677, 87.840245, 86.489161, 83.417194, 79.986604]	[3452, 4417, 6057, 32932, 38056, 40352, 41808, 322677, 4669855]
sdrdp_wireless_500_0.126_1.txt.out	9	1200.4	108.551	[55.0, 38.0, 27.0, 12.0, 11.0, 10.0, 9.0]	[0.951992, 1.312048, 7.709231, 7.737949, 10.152486, 49.827408, 1131.53416]	[104.732629, 105.45034, 105.367859, 112.077684, 113.175655, 112.459973, 108.590426]	[3560, 4217, 33272, 33449, 39832, 152056, 4849660]
sdrdp_wireless_500_0.126_2.txt.out	13	1200.05	70.2267	[69.0, 49.0, 23.0, 22.0, 20.0, 19.0, 18.0, 17.0, 16.0, 15.0, 13.0]	[1.157872, 1.571902, 4.632358, 29.419668, 41.664984, 196.562557, 258.965144, 349.225846, 537.079019, 955.450931, 1086.176763]	[96.743479, 94.54386, 86.752628, 84.85736, 82.901194, 80.831804, 79.619838, 78.147529, 76.410622, 74.331729, 70.259722]	[4292, 4833, 6868, 97619, 142046, 1009656, 1512450, 2189596, 3659469, 6949868, 7983085]
sdrdp_wireless_500_0.126_3.txt.out	20	1200.03	76.7868	[55.0, 40.0, 34.0, 26.0, 23.0, 22.0, 21.0, 20.0]	[0.638731, 1.388883, 4.150484, 9.72733, 12.816905, 125.969902, 224.104078, 300.483783]	[95.684776, 92.108316, 88.969697, 85.367411, 83.458357, 80.718606, 79.59355, 78.261847]	[3825, 4893, 6380, 40076, 47508, 638992, 1074845, 1636963]
sdrdp_wireless_500_0.126_4.txt.out	16	1200.06	70.6508	[65.0, 48.0, 36.0, 23.0, 18.0, 17.0, 16.0]	[1.510085, 2.093097, 7.947338, 8.384947, 8.447554, 868.604798, 1105.584658]	[94.674211, 92.787994, 89.327614, 83.295396, 78.655228, 72.754371, 70.687517]	[4564, 4564, 27842, 30872, 31176, 3861957, 4934474]
sdrdp_wireless_500_0.126_5.txt.out	10	1199.31	103.954	[50.0, 38.0, 29.0, 17.0, 13.0, 12.0, 11.0, 10.0]	[0.936581, 1.291667, 3.165131, 7.136482, 9.783851, 513.741663, 1084.820971, 1106.485574]	[104.857052, 104.903572, 104.979323, 108.394278, 110.966514, 105.096574, 103.637933, 103.999059]	[3599, 4126, 5429, 36816, 49325, 3199136, 7518922, 7556413]
sdrdp_wireless_500_0.126_6.txt.out	13	1200.04	94.4893	[60.0, 37.0, 35.0, 19.0, 17.0, 16.0, 14.0, 13.0]	[0.708301, 1.481462, 2.84269, 6.959163, 20.37596, 32.857596, 132.651067, 364.163387]	[101.256881, 100.955247, 100.631326, 101.132701, 99.150801, 98.804873, 97.100284, 95.8131]	[3772, 4383, 4697, 36234, 53015, 86453, 537549, 1743167]
sdrdp_wireless_500_0.126_7.txt.out	12	1200.04	94.0549	[65.0, 44.0, 36.0, 30.0, 28.0, 20.0, 17.0, 14.0, 13.0, 12.0]	[1.279643, 1.412215, 1.553264, 4.803474, 24.133811, 36.477747, 36.548086, 39.892828, 198.781635, 664.651161]	[101.170276, 101.533159, 101.873861, 100.201721, 99.429282, 99.090267, 98.929726, 98.17713, 97.119283, 95.915307]	[4355, 4576, 4576, 6730, 42489, 77897, 78102, 87873, 828357, 2976731]
sdrdp_wireless_500_0.126_8.txt.out	13	1199.75	94.6906	[57.0, 39.0, 32.0, 20.0, 18.0, 17.0, 16.0, 15.0, 14.0, 13.0]	[0.815272, 1.564284, 5.097831, 10.401539, 10.616446, 14.121488, 30.056359, 1022.0526, 1113.728346, 1170.125661]	[101.909527, 101.784345, 100.493619, 100.667293, 100.741436, 100.596367, 99.62766, 95.50392, 95.128607, 94.707247]	[4436, 5171, 8123, 39996, 41146, 49016, 62262, 4395995, 4722640, 4800256]
sdrdp_wireless_500_0.126_9.txt.out	17	1200.1	77.5936	[61.0, 48.0, 19.0, 18.0, 17.0]	[1.093033, 1.987524, 10.221945, 27.216142, 557.948921]	[97.06202, 95.383532, 85.388403, 83.649856, 78.808391]	[4543, 4955, 43653, 64773, 2566319]
sdrdp_wireless_50_0.24_0.txt.out	10	0.148972	0.0	[14.0, 13.0, 12.0, 11.0, 10.0]	[0.014731, 0.085045, 0.085795, 0.086347, 0.133612]	[46.428571, 34.965035, 29.545455, 23.140496, 15.454545]	[192, 1037, 1045, 1050, 2620]
sdrdp_wireless_50_0.24_1.txt.out	7	0.041304	0.0	[14.0, 9.0]	[0.012078, 0.032516]	[59.52381, 22.222222]	[150, 258]
sdrdp_wireless_50_0.252_2.txt.out	6	0.084208	0.0	[10.0, 7.0, 6.0]	[0.015574, 0.066231, 0.083978]	[50.0, 14.285714, 0.0]	[207, 442, 1259]
sdrdp_wireless_50_0.252_3.txt.out	5	0.087442	0.0	[8.0, 7.0, 6.0, 5.0]	[0.01339, 0.052369, 0.061081, 0.087229]	[50.0, 42.857143, 33.333333, 0.0]	[130, 288, 696, 1781]
sdrdp_wireless_50_0.252_4.txt.out	10	0.099955	0.0	[15.0, 13.0, 12.0, 10.0]	[0.013013, 0.045731, 0.050123, 0.09204]	[56.0, 33.630006, 27.777778, 10.0]	[189, 450, 480, 914]
sdrdp_wireless_50_0.252_5.txt.out	6	0.073785	0.0	[17.0, 11.0, 8.0]	[0.014661, 0.024355, 0.043152]	[75.0, 53.545455, 31.607769]	[198, 294, 419]
sdrdp_wireless_50_0.252_6.txt.out	5	0.177447	0.0	[9.0, 8.0, 7.0, 5.0]	[0.014022, 0.08707, 0.111103, 0.154704]	[70.37037, 56.54365, 48.820458, 28.043906]	[204, 649, 738, 1231]
sdrdp_wireless_50_0.252_7.txt.out	6	0.302206	0.0	[13.0, 8.0, 6.0]	[0.013838, 0.096269, 0.145573]	[80.384615, 51.309392, 34.66836]	[168, 793, 1598]
sdrdp_wireless_50_0.265_8.txt.out	6	0.132395	0.0	[14.0, 11.0, 9.0, 6.0]	[0.014397, 0.022991, 0.04638, 0.105576]	[71.428571, 63.636364, 53.94525, 22.563212]	[133, 198, 375, 676]
sdrdp_wireless_50_0.265_9.txt.out	7	0.051666	0.0	[14.0, 9.0, 8.0, 7.0]	[0.012529, 0.040577, 0.045366, 0.051279]	[57.142857, 33.333333, 25.0, 14.285714]	[85, 202, 293, 467]
sdrdp_wireless_50_0.316_0.txt.out	4	0.034541	0.0	[4.0]	[0.017293]	[40.0]	[95]
sdrdp_wireless_50_0.316_1.txt.out	3	0.121357	0.0	[7.0, 4.0, 3.0]	[0.016386, 0.058984, 0.092134]	[71.428571, 50.0, 33.333333]	[120, 194, 1205]
sdrdp_wireless_50_0.316_2.txt.out	2	0.063708	0.0	[9.0, 5.0, 4.0, 3.0, 2.0]	[0.017685, 0.037846, 0.041919, 0.061291, 0.063487]	[77.777778, 60.0, 50.0, 33.333333, 0.0]	[116, 205, 238, 238, 319]
sdrdp_wireless_50_0.316_3.txt.out	2	0.215536	0.0	[4.0, 3.0, 2.0]	[0.015978, 0.072737, 0.215302]	[100.0, 72.022528, 0.0]	[142, 427, 2770]
sdrdp_wireless_50_0.316_4.txt.out	3	0.046583	0.0	[9.0, 7.0]	[0.01628, 0.030252]	[66.666667, 57.142857]	[165, 260]
sdrdp_wireless_50_0.316_5.txt.out	1	0.10025	0.0	[3.0, 2.0, 1.0]	[0.016569, 0.059974, 0.099992]	[88.888889, 50.0, 0.0]	[141, 419, 1332]
sdrdp_wireless_50_0.316_6.txt.out	1	0.043218	0.0	[7.0]	[0.015642]	[100.0]	[72]
sdrdp_wireless_50_0.316_7.txt.out	3	0.189792	0.0	[16.0, 10.0, 7.0, 4.0, 3.0]	[0.01787, 0.032713, 0.052355, 0.07391, 0.113666]	[93.75, 88.461538, 83.116883, 68.576826, 54.867449]	[250, 317, 394, 511, 1265]
sdrdp_wireless_50_0.316_8.txt.out	3	0.08923	0.0	[9.0]	[0.01714]	[77.777778]	[182]
sdrdp_wireless_50_0.316_9.txt.out	3	0.075825	0.0	[10.0, 4.0, 3.0]	[0.015818, 0.066531, 0.075583]	[70.0, 25.0, 0.0]	[93, 189, 442]
sdrdp_wireless_80_0.201_0.txt.out	11	4.33129	0.0	[23.0, 19.0, 14.0, 11.0]	[0.025719, 0.1496, 0.237581, 0.238971]	[69.565217, 55.068514, 38.571429, 21.818182]	[333, 1284, 2983, 3044]
sdrdp_wireless_80_0.201_1.txt.out	9	1.21366	0.0	[25.0, 14.0, 10.0, 9.0]	[0.022505, 0.066601, 0.377194, 0.489533]	[78.0, 56.053967, 25.217604, 16.826979]	[258, 555, 2836, 5730]
sdrdp_wireless_80_0.201_2.txt.out	10	1.04956	0.0	[16.0, 12.0, 11.0, 10.0]	[0.020629, 0.444789, 0.541684, 0.89776]	[62.5, 31.705068, 25.460019, 17.151535]	[173, 3038, 4917, 15127]
sdrdp_wireless_80_0.201_3.txt.out	8	1.06694	0.0	[27.0, 18.0, 12.0, 9.0, 8.0]	[0.02427, 0.052102, 0.104431, 0.141928, 1.066669]	[77.777778, 61.111111, 41.666667, 22.222222, 0.0]	[245, 414, 539, 630, 33485]
sdrdp_wireless_80_0.201_4.txt.out	9	0.355364	0.0	[27.0, 16.0, 11.0, 9.0]	[0.022617, 0.077618, 0.225519, 0.355085]	[74.074074, 49.169047, 22.365552, 0.0]	[269, 671, 1398, 2456]
sdrdp_wireless_80_0.201_5.txt.out	11	0.443062	0.0	[20.0, 13.0, 12.0, 11.0]	[0.023254, 0.145482, 0.241964, 0.342885]	[65.0, 25.641026, 19.444444, 11.714915]	[323, 1099, 4468, 8011]
