file	obj	time	gap
results/trees/6/random_tree_500_7.txt.out	517	1.09239	0.0
results/trees/6/random_tree_500_8.txt.out	509	1.12629	0.0
results/trees/6/random_tree_500_9.txt.out	510	1.32729	0.0
results/trees/6/random_tree_50_0.txt.out	47	0.06018	0.0
results/trees/6/random_tree_50_1.txt.out	54	0.057989	0.0
results/trees/6/random_tree_50_2.txt.out	50	0.070469	0.0
results/trees/6/random_tree_50_3.txt.out	51	0.083	0.0
results/trees/6/random_tree_50_4.txt.out	50	0.083182	0.0
results/trees/6/random_tree_50_5.txt.out	54	0.07452	0.0
results/trees/6/random_tree_50_6.txt.out	54	0.095222	0.0
results/trees/6/random_tree_50_7.txt.out	52	0.086554	0.0
results/trees/6/random_tree_50_8.txt.out	53	0.083611	0.0
results/trees/6/random_tree_50_9.txt.out	55	0.073606	0.0
results/trees/6/random_tree_80_0.txt.out	86	0.137562	0.0
results/trees/6/random_tree_80_1.txt.out	84	0.120387	0.0
results/trees/6/random_tree_80_2.txt.out	80	0.149212	0.0
results/trees/6/random_tree_80_3.txt.out	82	0.123472	0.0
results/trees/6/random_tree_80_4.txt.out	85	0.147411	0.0
results/trees/6/random_tree_80_5.txt.out	80	0.121042	0.0
results/trees/6/random_tree_80_6.txt.out	85	0.129463	0.0
results/trees/6/random_tree_80_7.txt.out	80	0.156685	0.0
results/trees/6/random_tree_80_8.txt.out	77	0.128245	0.0
results/trees/6/random_tree_80_9.txt.out	83	0.109833	0.0
