file	obj	time	gap
results/random/5/random_100_0.2_0.txt.out	200	1198.63	87.7848
results/random/5/random_100_0.2_1.txt.out	200	1028.78	88.6979
results/random/5/random_100_0.2_2.txt.out	200	1192.89	87.3811
results/random/5/random_100_0.2_3.txt.out	200	1198.19	87.7089
results/random/5/random_100_0.2_4.txt.out	200	1199.18	85.6612
results/random/5/random_100_0.2_5.txt.out	200	1200.01	88.0843
results/random/5/random_100_0.2_6.txt.out	200	1199.3	87.8352
results/random/5/random_100_0.2_7.txt.out	200	1197.31	87.5721
results/random/5/random_100_0.2_8.txt.out	200	1198.41	86.8654
results/random/5/random_100_0.2_9.txt.out	200	1175.93	86.5505
results/random/5/random_100_0.3_0.txt.out	200	1140.87	91.0081
results/random/5/random_100_0.3_1.txt.out	200	1197.57	91.1266
results/random/5/random_100_0.3_2.txt.out	200	1195.8	91.4672
results/random/5/random_100_0.3_3.txt.out	200	1199.9	90.0839
results/random/5/random_100_0.3_4.txt.out	200	1198.95	91.2789
results/random/5/random_100_0.3_5.txt.out	200	1195.29	91.0337
results/random/5/random_100_0.3_6.txt.out	200	1031.01	92.0335
results/random/5/random_100_0.3_7.txt.out	200	1195.77	91.732
results/random/5/random_100_0.3_8.txt.out	200	1189.07	91.5228
results/random/5/random_100_0.3_9.txt.out	200	1198.97	91.5376
results/random/5/random_100_0.5_0.txt.out	200	1200.08	95.9305
results/random/5/random_100_0.5_1.txt.out	200	1198.19	95.1418
results/random/5/random_100_0.5_2.txt.out	200	1199.78	95.3601
results/random/5/random_100_0.5_3.txt.out	200	1189.85	95.3543
results/random/5/random_100_0.5_4.txt.out	200	1188.62	95.6578
results/random/5/random_100_0.5_5.txt.out	200	1199.8	95.61
results/random/5/random_100_0.5_6.txt.out	200	1199.61	95.3793
results/random/5/random_100_0.5_7.txt.out	200	1199.88	95.0571
results/random/5/random_100_0.5_8.txt.out	200	1200.12	95.5903
results/random/5/random_100_0.5_9.txt.out	200	1199.76	95.0967
results/random/5/random_100_0.8_0.txt.out	31	1199.63	83.4638
results/random/5/random_100_0.8_1.txt.out	29	1198.21	82.6106
results/random/5/random_100_0.8_2.txt.out	38	1199.88	87.2105
results/random/5/random_100_0.8_3.txt.out	25	1200.22	80.3228
results/random/5/random_100_0.8_4.txt.out	35	1163.45	85.4147
results/random/5/random_100_0.8_5.txt.out	27	1200.09	81.8609
results/random/5/random_100_0.8_6.txt.out	34	1200.19	85.4745
results/random/5/random_100_0.8_7.txt.out	200	1175.8	97.4811
results/random/5/random_100_0.8_8.txt.out	26	1199.91	80.5333
results/random/5/random_100_0.8_9.txt.out	200	1148.95	97.6015
results/random/5/random_200_0.2_0.txt.out	400	1200.14	95.0544
results/random/5/random_200_0.2_1.txt.out	400	1198.8	94.9019
results/random/5/random_200_0.2_2.txt.out	400	1190.29	95.0806
results/random/5/random_200_0.2_3.txt.out	400	1183.59	95.1373
results/random/5/random_200_0.2_4.txt.out	400	1198.96	94.9674
results/random/5/random_200_0.2_5.txt.out	400	1188.95	95.1272
results/random/5/random_200_0.2_6.txt.out	400	1200.75	95.0327
results/random/5/random_200_0.2_7.txt.out	400	1034.22	95.0093
results/random/5/random_200_0.2_8.txt.out	400	1191.44	95.0213
results/random/5/random_200_0.2_9.txt.out	400	1200.05	94.8909
results/random/5/random_200_0.3_0.txt.out	400	1197.24	96.6662
results/random/5/random_200_0.3_1.txt.out	400	1199.41	96.954
results/random/5/random_200_0.3_2.txt.out	400	1193.76	96.8652
results/random/5/random_200_0.3_3.txt.out	400	1196.05	96.659
results/random/5/random_200_0.3_4.txt.out	400	1200.11	96.8288
results/random/5/random_200_0.3_5.txt.out	400	1199.85	96.6393
results/random/5/random_200_0.3_6.txt.out	400	1176.5	96.7208
results/random/5/random_200_0.3_7.txt.out	400	1171.06	96.6495
results/random/5/random_200_0.3_8.txt.out	400	1165.69	96.6274
results/random/5/random_200_0.3_9.txt.out	400	1199.8	96.8358
results/random/5/random_200_0.5_0.txt.out	400	1198.81	98.4824
results/random/5/random_200_0.5_1.txt.out	400	1197.06	98.4913
results/random/5/random_200_0.5_2.txt.out	400	1200.38	98.4873
results/random/5/random_200_0.5_3.txt.out	400	1200.21	98.504
results/random/5/random_200_0.5_4.txt.out	400	1182.88	98.5023
results/random/5/random_200_0.5_5.txt.out	400	1194.87	98.4957
results/random/5/random_200_0.5_6.txt.out	400	1200.63	98.4835
results/random/5/random_200_0.5_7.txt.out	400	1200.44	98.5019
results/random/5/random_200_0.5_8.txt.out	400	1200.26	98.4986
results/random/5/random_200_0.5_9.txt.out	400	1199.93	98.5015
results/random/5/random_200_0.8_0.txt.out	400	1201.63	100.0
results/random/5/random_200_0.8_1.txt.out	400	1203.16	100.0
results/random/5/random_200_0.8_2.txt.out	400	1178.2	100.0
results/random/5/random_200_0.8_3.txt.out	400	1196.61	100.0
results/random/5/random_200_0.8_4.txt.out	400	1202.6	100.0
results/random/5/random_200_0.8_5.txt.out	400	1199.98	100.0
results/random/5/random_200_0.8_6.txt.out	400	1198.63	99.0619
results/random/5/random_200_0.8_7.txt.out	400	1201.49	100.0
results/random/5/random_200_0.8_8.txt.out	400	1201.61	100.0
results/random/5/random_200_0.8_9.txt.out	400	1199.13	100.0
results/random/5/random_20_0.2_0.txt.out	17	0.699318	0.0
results/random/5/random_20_0.2_1.txt.out	15	0.706051	0.0
results/random/5/random_20_0.2_2.txt.out	17	0.702972	0.0
results/random/5/random_20_0.2_3.txt.out	17	0.443054	0.0
results/random/5/random_20_0.2_4.txt.out	20	0.402139	0.0
results/random/5/random_20_0.2_5.txt.out	19	0.308656	0.0
results/random/5/random_20_0.2_6.txt.out	15	0.703211	0.0
results/random/5/random_20_0.2_7.txt.out	16	0.482015	0.0
results/random/5/random_20_0.2_8.txt.out	16	0.864529	0.0
results/random/5/random_20_0.2_9.txt.out	19	0.49386	0.0
results/random/5/random_20_0.3_0.txt.out	15	0.915411	0.0
results/random/5/random_20_0.3_1.txt.out	15	0.901263	0.0
results/random/5/random_20_0.3_2.txt.out	12	0.848354	0.0
results/random/5/random_20_0.3_3.txt.out	13	0.993894	0.0
results/random/5/random_20_0.3_4.txt.out	15	0.727395	0.0
results/random/5/random_20_0.3_5.txt.out	16	0.651914	0.0
results/random/5/random_20_0.3_6.txt.out	15	1.11987	0.0
results/random/5/random_20_0.3_7.txt.out	15	0.610737	0.0
results/random/5/random_20_0.3_8.txt.out	14	1.03085	0.0
results/random/5/random_20_0.3_9.txt.out	14	0.863334	0.0
results/random/5/random_20_0.5_0.txt.out	11	1.01462	0.0
results/random/5/random_20_0.5_1.txt.out	12	1.02196	0.0
results/random/5/random_20_0.5_2.txt.out	12	1.35888	0.0
results/random/5/random_20_0.5_3.txt.out	11	1.0958	0.0
results/random/5/random_20_0.5_4.txt.out	11	1.02431	0.0
results/random/5/random_20_0.5_5.txt.out	12	1.11576	0.0
results/random/5/random_20_0.5_6.txt.out	12	1.41742	0.0
results/random/5/random_20_0.5_7.txt.out	12	2.04144	0.0
results/random/5/random_20_0.5_8.txt.out	13	1.09864	0.0
results/random/5/random_20_0.5_9.txt.out	12	1.02702	0.0
results/random/5/random_20_0.8_0.txt.out	5	0.787903	0.0
results/random/5/random_20_0.8_1.txt.out	6	0.89247	0.0
results/random/5/random_20_0.8_2.txt.out	7	1.4666	0.0
results/random/5/random_20_0.8_3.txt.out	6	1.61391	0.0
results/random/5/random_20_0.8_4.txt.out	6	0.420388	0.0
results/random/5/random_20_0.8_5.txt.out	7	1.1892	0.0
results/random/5/random_20_0.8_6.txt.out	6	0.944574	0.0
results/random/5/random_20_0.8_7.txt.out	6	2.04742	0.0
results/random/5/random_20_0.8_8.txt.out	8	1.67864	0.0
results/random/5/random_20_0.8_9.txt.out	6	1.41006	0.0
results/random/5/random_300_0.2_0.txt.out	600	1200.3	96.8428
results/random/5/random_300_0.2_1.txt.out	600	1106.36	97.4825
results/random/5/random_300_0.2_2.txt.out	600	1193.33	96.8908
results/random/5/random_300_0.2_3.txt.out	600	1200.22	97.4865
results/random/5/random_300_0.2_4.txt.out	600	1138.96	97.4905
results/random/5/random_300_0.2_5.txt.out	600	1159.86	97.4781
results/random/5/random_300_0.2_6.txt.out	600	1200.66	97.5356
results/random/5/random_300_0.2_7.txt.out	600	1194.91	97.4463
results/random/5/random_300_0.2_8.txt.out	600	1199.13	97.4708
results/random/5/random_300_0.2_9.txt.out	600	1050.01	97.4898
results/random/5/random_300_0.3_0.txt.out	600	1200.45	98.3308
results/random/5/random_300_0.3_1.txt.out	600	1193.49	98.322
results/random/5/random_300_0.3_2.txt.out	600	1199.38	98.32
results/random/5/random_300_0.3_3.txt.out	600	1182.61	100.0
results/random/5/random_300_0.3_4.txt.out	600	1185.63	98.3255
results/random/5/random_300_0.3_5.txt.out	600	1201.35	98.346
results/random/5/random_300_0.3_6.txt.out	600	1201.05	100.0
results/random/5/random_300_0.3_7.txt.out	600	1038.2	100.0
results/random/5/random_300_0.3_8.txt.out	600	1184.41	98.3183
results/random/5/random_300_0.3_9.txt.out	600	1141.09	98.3278
results/random/5/random_300_0.5_0.txt.out	600	1201.18	100.0
results/random/5/random_300_0.5_1.txt.out	600	1181.09	100.0
results/random/5/random_300_0.5_2.txt.out	600	1194.79	100.0
results/random/5/random_300_0.5_3.txt.out	600	1155.6	100.0
results/random/5/random_300_0.5_4.txt.out	600	1203.86	100.0
results/random/5/random_300_0.5_5.txt.out	600	1190.4	100.0
results/random/5/random_300_0.5_6.txt.out	600	1205.07	100.0
results/random/5/random_300_0.5_7.txt.out	600	1203.53	100.0
results/random/5/random_300_0.5_8.txt.out	600	1181.63	100.0
results/random/5/random_300_0.5_9.txt.out	600	1195.58	100.0
results/random/5/random_300_0.8_0.txt.out	600	1200.68	100.0
results/random/5/random_300_0.8_1.txt.out	600	1040.87	100.0
results/random/5/random_300_0.8_2.txt.out	600	1208.67	100.0
results/random/5/random_300_0.8_3.txt.out	600	1166.76	100.0
results/random/5/random_300_0.8_4.txt.out	600	1210.34	100.0
results/random/5/random_300_0.8_5.txt.out	600	1209.91	100.0
results/random/5/random_300_0.8_6.txt.out	600	1210.5	100.0
results/random/5/random_300_0.8_7.txt.out	600	1206.46	100.0
results/random/5/random_300_0.8_8.txt.out	600	1209.45	100.0
results/random/5/random_300_0.8_9.txt.out	600	1185.53	100.0
results/random/5/random_30_0.2_0.txt.out	24	1.36088	0.0
results/random/5/random_30_0.2_1.txt.out	24	3.99398	0.0
results/random/5/random_30_0.2_2.txt.out	19	6.16669	0.0
results/random/5/random_30_0.2_3.txt.out	21	2.9076	0.0
results/random/5/random_30_0.2_4.txt.out	21	6.31741	0.0
results/random/5/random_30_0.2_5.txt.out	22	3.45553	0.0
results/random/5/random_30_0.2_6.txt.out	21	3.7512	0.0
results/random/5/random_30_0.2_7.txt.out	20	2.73348	0.0
results/random/5/random_30_0.2_8.txt.out	22	4.29452	0.0
results/random/5/random_30_0.2_9.txt.out	23	3.20855	0.0
results/random/5/random_30_0.3_0.txt.out	21	4.01335	0.0
results/random/5/random_30_0.3_1.txt.out	23	2.56797	0.0
results/random/5/random_30_0.3_2.txt.out	24	2.32977	0.0
results/random/5/random_30_0.3_3.txt.out	21	3.19512	0.0
results/random/5/random_30_0.3_4.txt.out	22	2.55002	0.0
results/random/5/random_30_0.3_5.txt.out	20	2.83541	0.0
results/random/5/random_30_0.3_6.txt.out	20	1.77555	0.0
results/random/5/random_30_0.3_7.txt.out	20	3.82287	0.0
results/random/5/random_30_0.3_8.txt.out	18	2.8113	0.0
results/random/5/random_30_0.3_9.txt.out	20	2.15923	0.0
results/random/5/random_30_0.5_0.txt.out	20	4.56694	0.0
results/random/5/random_30_0.5_1.txt.out	16	4.70145	0.0
