file	obj	time	gap
results/trees/4/random_tree_10000_0.txt.out	10295	1091.02	0.0
results/trees/4/random_tree_10000_1.txt.out	10267	1087.32	0.0
results/trees/4/random_tree_10000_2.txt.out	10255	878.838	0.00
results/trees/4/random_tree_10000_3.txt.out	10289	1206.2	0.0325537
results/trees/4/random_tree_10000_4.txt.out	10290	1059.55	0.0528583
results/trees/4/random_tree_10000_5.txt.out	10312	1204.92	0.0284923
results/trees/4/random_tree_10000_6.txt.out	10257	1224.44	0.0536715
results/trees/4/random_tree_10000_7.txt.out	10287	714.869	0.0
results/trees/4/random_tree_10000_8.txt.out	10325	1205.15	0.0328633
results/trees/4/random_tree_10000_9.txt.out	10271	1117.65	0.00
results/trees/4/random_tree_1000_0.txt.out	1022	16.7127	0.0
results/trees/4/random_tree_1000_1.txt.out	1029	9.91731	0.0
results/trees/4/random_tree_1000_2.txt.out	1020	29.1592	0.0
results/trees/4/random_tree_1000_3.txt.out	1038	30.0634	0.0
results/trees/4/random_tree_1000_4.txt.out	1022	57.3327	0.0
results/trees/4/random_tree_1000_5.txt.out	1031	14.5688	0.0
results/trees/4/random_tree_1000_6.txt.out	1031	13.5487	0.0
results/trees/4/random_tree_1000_7.txt.out	1017	17.181	0.0
results/trees/4/random_tree_1000_8.txt.out	1036	18.3951	0.0
results/trees/4/random_tree_1000_9.txt.out	1022	33.2632	0.0
results/trees/4/random_tree_100_0.txt.out	103	0.562701	0.0
results/trees/4/random_tree_100_1.txt.out	95	0.159979	0.0
results/trees/4/random_tree_100_2.txt.out	97	0.330882	0.0
results/trees/4/random_tree_100_3.txt.out	101	0.255065	0.0
results/trees/4/random_tree_100_4.txt.out	102	0.470812	0.0
results/trees/4/random_tree_100_5.txt.out	103	0.395014	0.0
results/trees/4/random_tree_100_6.txt.out	105	0.27216	0.0
results/trees/4/random_tree_100_7.txt.out	99	0.25243	0.0
results/trees/4/random_tree_100_8.txt.out	101	0.511821	0.0
results/trees/4/random_tree_100_9.txt.out	103	0.395999	0.0
results/trees/4/random_tree_200_0.txt.out	212	0.884392	0.0
results/trees/4/random_tree_200_1.txt.out	206	0.689607	0.0
results/trees/4/random_tree_200_2.txt.out	210	0.835063	0.0
results/trees/4/random_tree_200_3.txt.out	200	0.759969	0.0
results/trees/4/random_tree_200_4.txt.out	216	2.77151	0.0
results/trees/4/random_tree_200_5.txt.out	211	1.1083	0.0
results/trees/4/random_tree_200_6.txt.out	208	1.15356	0.0
results/trees/4/random_tree_200_7.txt.out	204	0.953678	0.0
results/trees/4/random_tree_200_8.txt.out	206	1.1649	0.0
results/trees/4/random_tree_200_9.txt.out	203	0.790978	0.0
results/trees/4/random_tree_20_0.txt.out	21	0.042564	0.0
results/trees/4/random_tree_20_1.txt.out	21	0.047425	0.0
results/trees/4/random_tree_20_2.txt.out	21	0.036	0.0
results/trees/4/random_tree_20_3.txt.out	22	0.049775	0.0
results/trees/4/random_tree_20_4.txt.out	19	0.086538	0.0
results/trees/4/random_tree_20_5.txt.out	19	0.051202	0.0
results/trees/4/random_tree_20_6.txt.out	19	0.03829	0.0
results/trees/4/random_tree_20_7.txt.out	20	0.052819	0.0
results/trees/4/random_tree_20_8.txt.out	21	0.042611	0.0
results/trees/4/random_tree_20_9.txt.out	22	0.079087	0.0
results/trees/4/random_tree_300_0.txt.out	307	1.09844	0.0
results/trees/4/random_tree_300_1.txt.out	303	1.54117	0.0
results/trees/4/random_tree_300_2.txt.out	316	1.53718	0.0
results/trees/4/random_tree_300_3.txt.out	308	4.1117	0.0
results/trees/4/random_tree_300_4.txt.out	309	1.32077	0.0
results/trees/4/random_tree_300_5.txt.out	303	1.54463	0.0
results/trees/4/random_tree_300_6.txt.out	302	2.75056	0.0
results/trees/4/random_tree_300_7.txt.out	307	2.87613	0.0
results/trees/4/random_tree_300_8.txt.out	302	1.03986	0.0
results/trees/4/random_tree_300_9.txt.out	299	1.33357	0.0
results/trees/4/random_tree_30_0.txt.out	31	0.069664	0.0
results/trees/4/random_tree_30_1.txt.out	31	0.135702	0.0
results/trees/4/random_tree_30_2.txt.out	30	0.056465	0.0
results/trees/4/random_tree_30_3.txt.out	34	0.083994	0.0
results/trees/4/random_tree_30_4.txt.out	28	0.054053	0.0
results/trees/4/random_tree_30_5.txt.out	31	0.089081	0.0
results/trees/4/random_tree_30_6.txt.out	29	0.053664	0.0
results/trees/4/random_tree_30_7.txt.out	31	0.135449	0.0
results/trees/4/random_tree_30_8.txt.out	31	0.089012	0.0
results/trees/4/random_tree_30_9.txt.out	30	0.084147	0.0
results/trees/4/random_tree_400_0.txt.out	415	2.59403	0.0
results/trees/4/random_tree_400_1.txt.out	401	3.61207	0.0
results/trees/4/random_tree_400_2.txt.out	409	2.15111	0.0
results/trees/4/random_tree_400_3.txt.out	405	5.1425	0.0
results/trees/4/random_tree_400_4.txt.out	405	2.66366	0.0
results/trees/4/random_tree_400_5.txt.out	414	6.44031	0.0
results/trees/4/random_tree_400_6.txt.out	405	1.90542	0.0
results/trees/4/random_tree_400_7.txt.out	413	4.21549	0.0
results/trees/4/random_tree_400_8.txt.out	403	5.36989	0.0
results/trees/4/random_tree_400_9.txt.out	408	2.0579	0.0
results/trees/4/random_tree_5000_0.txt.out	5118	487.675	0.0
results/trees/4/random_tree_5000_1.txt.out	5123	419.562	0.0
results/trees/4/random_tree_5000_2.txt.out	5129	299.053	0.0
results/trees/4/random_tree_5000_3.txt.out	5098	367.076	0.0
results/trees/4/random_tree_5000_4.txt.out	5132	415.705	0.0
results/trees/4/random_tree_5000_5.txt.out	5151	1193.11	0.0387606
results/trees/4/random_tree_5000_6.txt.out	5131	336.164	0.0
results/trees/4/random_tree_5000_7.txt.out	5133	295.75	0.0
results/trees/4/random_tree_5000_8.txt.out	5159	306.362	0.0
results/trees/4/random_tree_5000_9.txt.out	5121	164.24	0.0
results/trees/4/random_tree_500_0.txt.out	511	3.0869	0.0
results/trees/4/random_tree_500_1.txt.out	515	4.74748	0.0
results/trees/4/random_tree_500_2.txt.out	506	12.051	0.0
results/trees/4/random_tree_500_3.txt.out	504	2.93164	0.0
results/trees/4/random_tree_500_4.txt.out	526	23.9847	0.0
results/trees/4/random_tree_500_5.txt.out	518	7.99254	0.0
results/trees/4/random_tree_500_6.txt.out	506	4.34349	0.0
results/trees/4/random_tree_500_7.txt.out	517	4.39718	0.0
results/trees/4/random_tree_500_8.txt.out	509	3.71388	0.0
results/trees/4/random_tree_500_9.txt.out	510	3.52561	0.0
results/trees/4/random_tree_50_0.txt.out	47	0.101242	0.0
results/trees/4/random_tree_50_1.txt.out	54	0.117474	0.0
results/trees/4/random_tree_50_2.txt.out	50	0.228137	0.0
results/trees/4/random_tree_50_3.txt.out	51	0.150677	0.0
results/trees/4/random_tree_50_4.txt.out	50	0.144278	0.0
results/trees/4/random_tree_50_5.txt.out	54	0.164793	0.0
results/trees/4/random_tree_50_6.txt.out	54	0.217664	0.0
results/trees/4/random_tree_50_7.txt.out	52	0.120154	0.0
results/trees/4/random_tree_50_8.txt.out	53	0.144396	0.0
results/trees/4/random_tree_50_9.txt.out	55	0.134948	0.0
results/trees/4/random_tree_80_0.txt.out	86	0.389385	0.0
results/trees/4/random_tree_80_1.txt.out	84	0.172158	0.0
results/trees/4/random_tree_80_2.txt.out	80	0.314389	0.0
results/trees/4/random_tree_80_3.txt.out	82	0.227835	0.0
results/trees/4/random_tree_80_4.txt.out	85	0.418985	0.0
results/trees/4/random_tree_80_5.txt.out	80	0.229374	0.0
results/trees/4/random_tree_80_6.txt.out	85	0.205261	0.0
results/trees/4/random_tree_80_7.txt.out	80	0.316195	0.0
results/trees/4/random_tree_80_8.txt.out	77	0.246834	0.0
results/trees/4/random_tree_80_9.txt.out	83	0.274169	0.0
