file	obj	time	gap
results/random/4/random_100_0.2_0.txt.out	200	1036.82	89.093
results/random/4/random_100_0.2_1.txt.out	200	1199.36	89.1023
results/random/4/random_100_0.2_2.txt.out	200	1192.89	89.2308
results/random/4/random_100_0.2_3.txt.out	200	1199.56	89.154
results/random/4/random_100_0.2_4.txt.out	200	1033.65	88.7287
results/random/4/random_100_0.2_5.txt.out	200	1199.73	89.3746
results/random/4/random_100_0.2_6.txt.out	200	1196.09	89.6694
results/random/4/random_100_0.2_7.txt.out	200	1199.37	89.0675
results/random/4/random_100_0.2_8.txt.out	200	1199.76	88.9672
results/random/4/random_100_0.2_9.txt.out	200	1199.44	88.9653
results/random/4/random_100_0.3_0.txt.out	200	1149.65	91.3664
results/random/4/random_100_0.3_1.txt.out	200	1198.27	92.1451
results/random/4/random_100_0.3_2.txt.out	200	1198.01	92.3114
results/random/4/random_100_0.3_3.txt.out	200	1198.61	91.2913
results/random/4/random_100_0.3_4.txt.out	200	1199.4	91.7727
results/random/4/random_100_0.3_5.txt.out	200	1035.55	91.4783
results/random/4/random_100_0.3_6.txt.out	200	1198.75	91.1984
results/random/4/random_100_0.3_7.txt.out	200	1185.97	92.314
results/random/4/random_100_0.3_8.txt.out	200	1196.44	91.3404
results/random/4/random_100_0.3_9.txt.out	200	1199.94	91.0543
results/random/4/random_100_0.5_0.txt.out	200	1194.17	94.3454
results/random/4/random_100_0.5_1.txt.out	200	1188.19	92.9663
results/random/4/random_100_0.5_2.txt.out	200	1058.54	92.165
results/random/4/random_100_0.5_3.txt.out	200	1199.38	92.0773
results/random/4/random_100_0.5_4.txt.out	200	1137.64	0.0
results/random/4/random_100_0.5_5.txt.out	200	1199.98	94.3067
results/random/4/random_100_0.5_6.txt.out	200	1196.35	92.937
results/random/4/random_100_0.5_7.txt.out	200	1199.61	94.1299
results/random/4/random_100_0.5_8.txt.out	200	1197.23	94.9981
results/random/4/random_100_0.5_9.txt.out	200	1197.14	92.325
results/random/4/random_100_0.8_0.txt.out	31	138.092	0.0
results/random/4/random_100_0.8_1.txt.out	25	1156.64	0.0
results/random/4/random_100_0.8_2.txt.out	27	518.145	0.0
results/random/4/random_100_0.8_3.txt.out	25	126.759	0.0
results/random/4/random_100_0.8_4.txt.out	30	143.411	0.0
results/random/4/random_100_0.8_5.txt.out	27	226.471	0.0
results/random/4/random_100_0.8_6.txt.out	26	1194.67	0.0
results/random/4/random_100_0.8_7.txt.out	38	1199.19	80.1564
results/random/4/random_100_0.8_8.txt.out	25	942.785	0.0
results/random/4/random_100_0.8_9.txt.out	27	656.649	0.0
results/random/4/random_200_0.2_0.txt.out	400	1194.46	94.5653
results/random/4/random_200_0.2_1.txt.out	400	1199.2	94.7151
results/random/4/random_200_0.2_2.txt.out	400	1191.86	94.7355
results/random/4/random_200_0.2_3.txt.out	455	1199.86	95.5576
results/random/4/random_200_0.2_4.txt.out	400	1072.09	94.7838
results/random/4/random_200_0.2_5.txt.out	400	1199.23	94.8403
results/random/4/random_200_0.2_6.txt.out	400	1197.98	94.7841
results/random/4/random_200_0.2_7.txt.out	401	1198.55	95.539
results/random/4/random_200_0.2_8.txt.out	400	1199.07	94.8138
results/random/4/random_200_0.2_9.txt.out	401	1199.49	95.1853
results/random/4/random_200_0.3_0.txt.out	400	1185.79	96.3258
results/random/4/random_200_0.3_1.txt.out	400	1189.48	96.2565
results/random/4/random_200_0.3_2.txt.out	400	1199.94	96.5213
results/random/4/random_200_0.3_3.txt.out	400	1183.06	96.0859
results/random/4/random_200_0.3_4.txt.out	401	1198.56	96.3643
results/random/4/random_200_0.3_5.txt.out	400	1199.77	96.2445
results/random/4/random_200_0.3_6.txt.out	400	1199.17	96.1722
results/random/4/random_200_0.3_7.txt.out	400	1198.21	96.1121
results/random/4/random_200_0.3_8.txt.out	400	1193.14	96.3078
results/random/4/random_200_0.3_9.txt.out	400	1198.6	95.9006
results/random/4/random_200_0.5_0.txt.out	400	1199.58	97.3722
results/random/4/random_200_0.5_1.txt.out	400	1186.05	97.5034
results/random/4/random_200_0.5_2.txt.out	400	1198.27	97.5382
results/random/4/random_200_0.5_3.txt.out	401	1199.13	97.777
results/random/4/random_200_0.5_4.txt.out	400	1199.74	97.42
results/random/4/random_200_0.5_5.txt.out	400	1178.07	97.6098
results/random/4/random_200_0.5_6.txt.out	400	1197.16	97.4814
results/random/4/random_200_0.5_7.txt.out	400	1199.23	97.411
results/random/4/random_200_0.5_8.txt.out	400	1198.6	97.2255
results/random/4/random_200_0.5_9.txt.out	400	1193.1	97.2279
results/random/4/random_200_0.8_0.txt.out	400	1198.94	98.409
results/random/4/random_200_0.8_1.txt.out	402	1198.21	98.4354
results/random/4/random_200_0.8_2.txt.out	400	1198.31	96.8637
results/random/4/random_200_0.8_3.txt.out	400	1198.27	98.2486
results/random/4/random_200_0.8_4.txt.out	400	1198.78	97.7078
results/random/4/random_200_0.8_5.txt.out	400	1181.89	98.2487
results/random/4/random_200_0.8_6.txt.out	68	1164.85	87.5877
results/random/4/random_200_0.8_7.txt.out	64	1192.61	85.2325
results/random/4/random_200_0.8_8.txt.out	59	1199.33	74.2311
results/random/4/random_200_0.8_9.txt.out	67	1198.88	87.9025
results/random/4/random_20_0.2_0.txt.out	17	1.25791	0.0
results/random/4/random_20_0.2_1.txt.out	15	0.260734	0.0
results/random/4/random_20_0.2_2.txt.out	17	0.601874	0.0
results/random/4/random_20_0.2_3.txt.out	17	0.784262	0.0
results/random/4/random_20_0.2_4.txt.out	20	0.322701	0.0
results/random/4/random_20_0.2_5.txt.out	19	0.612901	0.0
results/random/4/random_20_0.2_6.txt.out	15	0.432281	0.0
results/random/4/random_20_0.2_7.txt.out	16	0.785872	0.0
results/random/4/random_20_0.2_8.txt.out	16	0.657661	0.0
results/random/4/random_20_0.2_9.txt.out	19	0.348007	0.0
