file	obj	time	gap
results/random/1/random_100_0.2_0.txt.out	4	1179.65	72.1923
results/random/1/random_100_0.2_1.txt.out	4	1199.83	87.2073
results/random/1/random_100_0.2_2.txt.out	2	1200.1	108.736
results/random/1/random_100_0.2_3.txt.out	1	591.36	0.0
results/random/1/random_100_0.2_4.txt.out	2	1200.03	134.828
results/random/1/random_100_0.2_5.txt.out	2	1200.55	99.0196
results/random/1/random_100_0.2_6.txt.out	2	1200.11	86.1446
results/random/1/random_100_0.2_7.txt.out	1	1200.22	227.498
results/random/1/random_100_0.2_8.txt.out	1	830.869	0.0
results/random/1/random_100_0.2_9.txt.out	2	1200.37	137.799
results/random/1/random_100_0.3_0.txt.out	2	1198.16	124.109
results/random/1/random_100_0.3_1.txt.out	4	1158.17	78.4123
results/random/1/random_100_0.3_2.txt.out	3	1200.09	77.3977
results/random/1/random_100_0.3_3.txt.out	2	1200.55	149.287
results/random/1/random_100_0.3_4.txt.out	1	1198.85	180.688
results/random/1/random_100_0.3_5.txt.out	1	1200.13	245.148
results/random/1/random_100_0.3_6.txt.out	2	1200.3	133.467
results/random/1/random_100_0.3_7.txt.out	2	1198.71	88.6865
results/random/1/random_100_0.3_8.txt.out	3	1199.05	78.6732
results/random/1/random_100_0.3_9.txt.out	3	1200.15	101.678
results/random/1/random_100_0.5_0.txt.out	1	1198.65	164.854
results/random/1/random_100_0.5_1.txt.out	1	1200.11	223.958
results/random/1/random_100_0.5_2.txt.out	1	1199.78	192.848
results/random/1/random_100_0.5_3.txt.out	2	1200.08	98.5612
results/random/1/random_100_0.5_4.txt.out	2	1200.03	92.4406
results/random/1/random_100_0.5_5.txt.out	2	1199.91	129.951
results/random/1/random_100_0.5_6.txt.out	2	1200.53	101.686
results/random/1/random_100_0.5_7.txt.out	0	1046.58	0.0
results/random/1/random_100_0.5_8.txt.out	1	1199.41	187.564
results/random/1/random_100_0.5_9.txt.out	1	941.712	0.0
results/random/1/random_100_0.8_0.txt.out	1	1199.93	108.009
results/random/1/random_100_0.8_1.txt.out	0	0	0.0
