file	obj	time	gap
results/random/2/random_100_0.2_0.txt.out	4	1200.35	88.6912
results/random/2/random_100_0.2_1.txt.out	4	1200.43	102.735
results/random/2/random_100_0.2_2.txt.out	2	1200.4	139.541
results/random/2/random_100_0.2_3.txt.out	2	1200.27	156.085
results/random/2/random_100_0.2_4.txt.out	2	1200.07	162.929
results/random/2/random_100_0.2_5.txt.out	3	1200.4	125.41
results/random/2/random_100_0.2_6.txt.out	3	1200.35	124.14
results/random/2/random_100_0.2_7.txt.out	2	1200.22	203.17
results/random/2/random_100_0.2_8.txt.out	1	1200.17	210.361
results/random/2/random_100_0.2_9.txt.out	3	1200.51	147.956
results/random/2/random_100_0.3_0.txt.out	2	1200.25	145.331
results/random/2/random_100_0.3_1.txt.out	4	1198.95	90.4831
results/random/2/random_100_0.3_2.txt.out	4	1200.39	96.6886
results/random/2/random_100_0.3_3.txt.out	2	1200.05	173.288
results/random/2/random_100_0.3_4.txt.out	1	1198.9	224.282
results/random/2/random_100_0.3_5.txt.out	1	1198.87	293.189
results/random/2/random_100_0.3_6.txt.out	3	1200.26	137.738
results/random/2/random_100_0.3_7.txt.out	2	1200.25	114.881
results/random/2/random_100_0.3_8.txt.out	4	1200.29	96.3145
results/random/2/random_100_0.3_9.txt.out	3	1200.44	117.378
results/random/2/random_100_0.5_0.txt.out	1	1198.84	193.705
results/random/2/random_100_0.5_1.txt.out	1	1200.43	253.527
results/random/2/random_100_0.5_2.txt.out	1	1200.29	217.298
results/random/2/random_100_0.5_3.txt.out	2	1199.83	110.226
results/random/2/random_100_0.5_4.txt.out	2	1200.36	109.543
results/random/2/random_100_0.5_5.txt.out	2	1200.54	142.3
results/random/2/random_100_0.5_6.txt.out	2	1200.07	114.129
results/random/2/random_100_0.5_7.txt.out	1	1199.31	244.293
results/random/2/random_100_0.5_8.txt.out	1	1200.28	203.388
results/random/2/random_100_0.5_9.txt.out	2	1200.18	130.821
results/random/2/random_100_0.8_0.txt.out	1	1200.21	123.035
results/random/2/random_100_0.8_1.txt.out	1	1200.31	155.24
results/random/2/random_100_0.8_2.txt.out	1	1199.6	124.051
results/random/2/random_100_0.8_3.txt.out	0	130.097	0.0
results/random/2/random_100_0.8_4.txt.out	0	569.301	0.0
results/random/2/random_100_0.8_5.txt.out	1	1200.1	121.666
results/random/2/random_100_0.8_6.txt.out	1	1199.67	126.855
results/random/2/random_100_0.8_7.txt.out	1	1200.09	116.187
results/random/2/random_100_0.8_8.txt.out	1	1200.2	146.817
results/random/2/random_100_0.8_9.txt.out	1	1200.11	153.853
results/random/2/random_200_0.2_0.txt.out	6	1201.03	222.28
results/random/2/random_200_0.2_1.txt.out	6	1199.6	172.311
results/random/2/random_200_0.2_2.txt.out	7	1200.64	160.639
results/random/2/random_200_0.2_3.txt.out	5	1199.6	204.416
results/random/2/random_200_0.2_4.txt.out	8	1103.75	152.289
results/random/2/random_200_0.2_5.txt.out	8	1198.81	153.245
results/random/2/random_200_0.2_6.txt.out	7	1200.54	173.689
results/random/2/random_200_0.2_7.txt.out	9	1201.36	145.263
results/random/2/random_200_0.2_8.txt.out	8	1199.81	162.14
results/random/2/random_200_0.2_9.txt.out	7	1199.93	172.184
results/random/2/random_200_0.3_0.txt.out	7	1200.61	138.663
results/random/2/random_200_0.3_1.txt.out	8	1200.15	124.76
results/random/2/random_200_0.3_2.txt.out	7	1201.33	144.155
results/random/2/random_200_0.3_3.txt.out	6	1199.71	161.203
results/random/2/random_200_0.3_4.txt.out	3	1200.14	238.832
results/random/2/random_200_0.3_5.txt.out	4	1199.86	228.747
results/random/2/random_200_0.3_6.txt.out	6	1200.78	187.707
results/random/2/random_200_0.3_7.txt.out	5	1200.25	172.292
results/random/2/random_200_0.3_8.txt.out	6	1200.1	162.444
results/random/2/random_200_0.3_9.txt.out	5	1200.27	175.105
results/random/2/random_200_0.5_0.txt.out	3	1200.04	202.371
results/random/2/random_200_0.5_1.txt.out	5	1200.53	146.014
results/random/2/random_200_0.5_2.txt.out	4	1200.23	170.726
results/random/2/random_200_0.5_3.txt.out	6	1200.61	138.629
results/random/2/random_200_0.5_4.txt.out	3	1199.82	262.038
results/random/2/random_200_0.5_5.txt.out	4	1200.02	176.455
results/random/2/random_200_0.5_6.txt.out	5	1199.76	156.122
results/random/2/random_200_0.5_7.txt.out	3	1200.74	218.775
results/random/2/random_200_0.5_8.txt.out	3	1199.94	202.199
results/random/2/random_200_0.5_9.txt.out	4	1200.19	183.039
results/random/2/random_200_0.8_0.txt.out	2	1200.11	182.814
results/random/2/random_200_0.8_1.txt.out	3	1200.35	131.372
results/random/2/random_200_0.8_2.txt.out	2	1199.49	157.755
results/random/2/random_200_0.8_3.txt.out	2	1200.05	205.02
results/random/2/random_200_0.8_4.txt.out	1	1200.13	313.293
results/random/2/random_200_0.8_5.txt.out	3	1199.69	128.917
results/random/2/random_200_0.8_6.txt.out	2	1200.21	171.921
results/random/2/random_200_0.8_7.txt.out	2	1200.17	180.89
results/random/2/random_200_0.8_8.txt.out	2	1200.3	190.085
results/random/2/random_200_0.8_9.txt.out	3	1200.06	145.605
results/random/2/random_20_0.2_0.txt.out	8	0.21335	0.0
results/random/2/random_20_0.2_1.txt.out	4	0.09586	0.0
results/random/2/random_20_0.2_2.txt.out	5	0.08711	0.0
results/random/2/random_20_0.2_3.txt.out	6	0.049986	0.0
results/random/2/random_20_0.2_4.txt.out	12	0.082259	0.0
results/random/2/random_20_0.2_5.txt.out	7	0.109812	0.0
results/random/2/random_20_0.2_6.txt.out	7	0.069545	0.0
results/random/2/random_20_0.2_7.txt.out	4	0.178229	0.0
results/random/2/random_20_0.2_8.txt.out	5	0.139883	0.0
results/random/2/random_20_0.2_9.txt.out	7	0.025314	0.0
results/random/2/random_20_0.3_0.txt.out	2	0.178628	0.0
results/random/2/random_20_0.3_1.txt.out	3	0.112383	0.0
results/random/2/random_20_0.3_2.txt.out	2	0.010264	0.0
results/random/2/random_20_0.3_3.txt.out	1	0.182011	0.0
results/random/2/random_20_0.3_4.txt.out	4	0.100229	0.0
results/random/2/random_20_0.3_5.txt.out	4	0.066343	0.0
results/random/2/random_20_0.3_6.txt.out	3	0.090735	0.0
results/random/2/random_20_0.3_7.txt.out	3	0.042034	0.0
results/random/2/random_20_0.3_8.txt.out	1	0.160306	0.0
results/random/2/random_20_0.3_9.txt.out	3	0.094364	0.0
results/random/2/random_20_0.5_0.txt.out	3	0.160852	0.0
results/random/2/random_20_0.5_1.txt.out	1	0.071434	0.0
results/random/2/random_20_0.5_2.txt.out	2	0.059337	0.0
results/random/2/random_20_0.5_3.txt.out	1	0.114584	0.0
results/random/2/random_20_0.5_4.txt.out	2	0.320806	0.0
results/random/2/random_20_0.5_5.txt.out	2	0.254624	0.0
results/random/2/random_20_0.5_6.txt.out	1	0.028213	0.0
results/random/2/random_20_0.5_7.txt.out	1	0.085031	0.0
results/random/2/random_20_0.5_8.txt.out	2	0.184195	0.0
results/random/2/random_20_0.5_9.txt.out	0	0	0.0
results/random/2/random_20_0.8_0.txt.out	2	0.067018	0.0
results/random/2/random_20_0.8_1.txt.out	1	0.060725	0.0
results/random/2/random_20_0.8_2.txt.out	1	0.010594	0.0
results/random/2/random_20_0.8_3.txt.out	2	0.100056	0.0
results/random/2/random_20_0.8_4.txt.out	2	0.046306	0.0
results/random/2/random_20_0.8_5.txt.out	1	0.067982	0.0
results/random/2/random_20_0.8_6.txt.out	2	0.068254	0.0
results/random/2/random_20_0.8_7.txt.out	1	0.02969	0.0
results/random/2/random_20_0.8_8.txt.out	1	0.079242	0.0
results/random/2/random_20_0.8_9.txt.out	1	0.049929	0.0
results/random/2/random_300_0.2_0.txt.out	6	1200.19	238.8
results/random/2/random_300_0.2_1.txt.out	7	1200.05	227.545
results/random/2/random_300_0.2_2.txt.out	10	1200.03	173.62
results/random/2/random_300_0.2_3.txt.out	9	1200.05	173.757
results/random/2/random_300_0.2_4.txt.out	9	1200.05	159.234
results/random/2/random_300_0.2_5.txt.out	9	1199.81	178.428
results/random/2/random_300_0.2_6.txt.out	9	1199.63	180.378
results/random/2/random_300_0.2_7.txt.out	11	1200.08	154.637
results/random/2/random_300_0.2_8.txt.out	12	1200.1	153.635
results/random/2/random_300_0.2_9.txt.out	13	1200.07	143.513
results/random/2/random_300_0.3_0.txt.out	6	1200.09	200.901
results/random/2/random_300_0.3_1.txt.out	7	1200.17	189.871
results/random/2/random_300_0.3_2.txt.out	5	1200.07	243.66
results/random/2/random_300_0.3_3.txt.out	5	1199.89	243.99
results/random/2/random_300_0.3_4.txt.out	6	1200.07	208.496
results/random/2/random_300_0.3_5.txt.out	6	1199.85	199.946
results/random/2/random_300_0.3_6.txt.out	7	1200.09	175.91
results/random/2/random_300_0.3_7.txt.out	8	1199.97	174.502
results/random/2/random_300_0.3_8.txt.out	7	1200.09	185.242
results/random/2/random_300_0.3_9.txt.out	6	1200.1	214.513
results/random/2/random_300_0.5_0.txt.out	2	1200.14	379.644
results/random/2/random_300_0.5_1.txt.out	4	1200.15	210.392
results/random/2/random_300_0.5_2.txt.out	6	1200.13	166.991
results/random/2/random_300_0.5_3.txt.out	5	1200.19	189.713
results/random/2/random_300_0.5_4.txt.out	4	1200.09	201.613
