file	obj	time	gap	status
../output/wireless-3-1200/sdrdp_wireless_200_0.1_3.txt.out	43	8.40081	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.1_4.txt.out	45	29.1233	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.1_5.txt.out	42	46.3621	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.1_6.txt.out	39	4.48171	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.1_7.txt.out	34	1.48498	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.1_8.txt.out	44	21.369	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.1_9.txt.out	49	17.8379	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_0.txt.out	2	116.97	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_1.txt.out	1	11.0451	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_2.txt.out	2	1180.76	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_3.txt.out	-1	122.086	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_4.txt.out	2	189.657	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_5.txt.out	1	50.7246	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_6.txt.out	3	64.0106	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_7.txt.out	2	212.506	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_8.txt.out	4	224.11	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_200_0.2_9.txt.out	2	7.83684	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_0.txt.out	38	0.002859	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_1.txt.out	36	0.008166	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_2.txt.out	36	0.004557	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_3.txt.out	34	0.005453	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_4.txt.out	38	0.002974	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_5.txt.out	34	0.004572	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_6.txt.out	38	0.002946	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_7.txt.out	34	0.004711	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_8.txt.out	40	0.001901	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.05_9.txt.out	38	0.00251	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_0.txt.out	22	0.006358	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_1.txt.out	19	0.011399	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_2.txt.out	22	0.008278	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_3.txt.out	16	0.009419	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_4.txt.out	16	0.008503	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_5.txt.out	22	0.007042	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_6.txt.out	20	0.011966	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_7.txt.out	17	0.008082	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_8.txt.out	24	0.008399	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.15_9.txt.out	17	0.007014	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_0.txt.out	29	0.005659	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_1.txt.out	27	0.005768	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_2.txt.out	27	0.00496	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_3.txt.out	24	0.006236	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_4.txt.out	31	0.006238	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_5.txt.out	33	0.005045	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_6.txt.out	29	0.005186	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_7.txt.out	22	0.007313	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_8.txt.out	33	0.004265	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.1_9.txt.out	29	0.005014	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_0.txt.out	22	0.005506	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_1.txt.out	12	0.007572	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_2.txt.out	12	0.007078	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_3.txt.out	10	0.008181	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_4.txt.out	15	0.008734	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_5.txt.out	16	0.023076	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_6.txt.out	20	0.006535	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_7.txt.out	13	0.011139	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_8.txt.out	9	0.016948	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_20_0.2_9.txt.out	13	0.007588	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_0.txt.out	171	0.113374	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_1.txt.out	188	0.062426	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_2.txt.out	192	0.076772	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_3.txt.out	191	0.075604	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_4.txt.out	215	0.106018	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_5.txt.out	198	0.109747	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_6.txt.out	184	0.124812	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_7.txt.out	195	0.13547	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_8.txt.out	187	0.106916	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.05_9.txt.out	206	0.074914	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_0.txt.out	8	1193.19	52.4733	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_1.txt.out	9	1198.92	36.9263	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_2.txt.out	5	1200.26	55.199	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_3.txt.out	7	1200.03	16.6331	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_4.txt.out	8	1197.51	28.898600000000002	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_5.txt.out	5	764.023	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_6.txt.out	10	1200.34	28.358100000000004	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_7.txt.out	9	1198.83	46.6072	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_8.txt.out	6	1199.73	54.7298	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.15_9.txt.out	8	1200.06	35.3279	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_0.txt.out	32	1200	4.37638	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_1.txt.out	31	383.884	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_2.txt.out	33	1200.02	6.84756	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_3.txt.out	36	1200.16	13.7595	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_4.txt.out	30	1199.85	4.29267	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_5.txt.out	35	1199.83	7.58756	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_6.txt.out	31	1200.2	7.16657	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_7.txt.out	30	1200.04	8.44527	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_8.txt.out	35	1199.94	14.3599	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.1_9.txt.out	33	1200.19	8.95939	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_0.txt.out	-2	1197.7	116.54899999999999	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_1.txt.out	-1	1200.04	262.674	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_2.txt.out	-4	1200.2	40.516999999999996	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_3.txt.out	-2	1199.94	117.237	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_4.txt.out	-3	1185.37	90.4919	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_5.txt.out	-4	1200.07	53.4642	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_6.txt.out	-6	1200.13	25.6552	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_7.txt.out	-2	1200.24	90.8914	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_8.txt.out	-5	1199.35	28.292299999999997	feasible
../output/wireless-3-1200/sdrdp_wireless_300_0.2_9.txt.out	-5	1200.11	43.7751	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_0.txt.out	60	0.001357	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_1.txt.out	56	0.004192	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_2.txt.out	54	0.004858	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_3.txt.out	54	0.005002	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_4.txt.out	58	0.003412	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_5.txt.out	56	0.003981	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_6.txt.out	55	0.003467	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_7.txt.out	60	0.001794	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_8.txt.out	51	0.005724	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.05_9.txt.out	52	0.006213	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_0.txt.out	30	0.011217	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_1.txt.out	20	0.009153	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_2.txt.out	23	0.013379	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_3.txt.out	22	0.007727	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_4.txt.out	28	0.007983	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_5.txt.out	23	0.00991	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_6.txt.out	19	0.008822	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_7.txt.out	33	0.006077	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_8.txt.out	19	0.007837	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.15_9.txt.out	25	0.008399	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_0.txt.out	42	0.005925	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_1.txt.out	45	0.005118	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_2.txt.out	39	0.006518	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_3.txt.out	42	0.008029	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_4.txt.out	34	0.006487	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_5.txt.out	40	0.0063	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_6.txt.out	42	0.006082	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_7.txt.out	41	0.006643	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_8.txt.out	38	0.006806	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.1_9.txt.out	39	0.007766	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_0.txt.out	11	0.013593	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_1.txt.out	15	0.010391	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_2.txt.out	10	0.009745	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_3.txt.out	11	0.016275	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_4.txt.out	15	0.009048	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_5.txt.out	16	0.011193	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_6.txt.out	15	0.009524	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_7.txt.out	13	0.050092	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_8.txt.out	20	0.011841	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_30_0.2_9.txt.out	13	0.027605	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_0.txt.out	181	0.161921	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_1.txt.out	186	0.27384	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_2.txt.out	202	0.545419	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_3.txt.out	183	0.136572	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_4.txt.out	169	0.410916	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_5.txt.out	185	0.179958	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_6.txt.out	182	0.42182	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_7.txt.out	203	0.653444	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_8.txt.out	187	0.134194	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.05_9.txt.out	183	0.924149	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_0.txt.out	-2	1200.07	187.802	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_1.txt.out	4	1199.95	114.869	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_2.txt.out	5	1200.51	100.945	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_3.txt.out	3	1200.15	134.34900000000002	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_4.txt.out	4	1199.97	127.302	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_5.txt.out	6	1199.79	82.3412	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_6.txt.out	4	1200.29	111.53200000000001	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_7.txt.out	3	1200.25	165.96900000000002	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_8.txt.out	3	1199.9	150.387	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.15_9.txt.out	2	1200.14	179.858	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_0.txt.out	27	1199.41	20.8651	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_1.txt.out	25	1199.6	14.4352	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_2.txt.out	30	1200.02	16.4909	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_3.txt.out	24	1200.15	20.759900000000002	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_4.txt.out	29	1200.06	14.5282	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_5.txt.out	28	1200.02	12.5551	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_6.txt.out	34	1199.84	13.852500000000001	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_7.txt.out	29	1200.18	26.2275	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_8.txt.out	29	1200.14	24.104200000000002	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.1_9.txt.out	30	1199.94	24.684800000000003	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_0.txt.out	-9	1186.49	28.966399999999997	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_1.txt.out	-10	1200.36	30.743900000000004	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_2.txt.out	-7	1200.03	52.0266	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_3.txt.out	-5	1199.99	77.8541	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_4.txt.out	-7	1200.04	50.383500000000005	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_5.txt.out	-6	1200.16	58.7943	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_6.txt.out	-11	1200.21	26.7494	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_7.txt.out	-9	1200.27	30.988100000000003	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_8.txt.out	-7	1200.19	40.2786	feasible
../output/wireless-3-1200/sdrdp_wireless_400_0.2_9.txt.out	-9	1200.29	36.549	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_0.txt.out	181	2.7346	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_1.txt.out	186	1.02613	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_2.txt.out	188	8.24029	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_3.txt.out	169	7.13619	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_4.txt.out	179	9.65981	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_5.txt.out	175	9.34805	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_6.txt.out	170	34.0138	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_7.txt.out	178	5.50574	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_8.txt.out	190	9.28077	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.05_9.txt.out	191	1.08286	0.0	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_0.txt.out	2	1200.05	321.103	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_1.txt.out	4	1200.14	181.126	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_2.txt.out	0	1200.06	650.863	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_3.txt.out	2	1199.96	374.897	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_4.txt.out	2	1200.06	325.185	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_5.txt.out	3	1200.19	233.66699999999997	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_6.txt.out	3	1199.85	268.593	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_7.txt.out	2	1200.05	353.458	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_8.txt.out	1	1199.92	652.958	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.15_9.txt.out	1	1200.06	674.072	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_0.txt.out	23	1200.13	37.416	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_1.txt.out	27	1200.06	35.3711	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_2.txt.out	24	1200	33.0331	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_3.txt.out	26	1200.18	42.6323	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_4.txt.out	23	1199.93	30.415399999999998	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_5.txt.out	26	1200.06	30.185000000000002	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_6.txt.out	25	1200.03	33.6568	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_7.txt.out	25	1199.69	38.8397	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_8.txt.out	24	1200.3	34.2169	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.1_9.txt.out	26	1200.02	42.350500000000004	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.2_0.txt.out	-13	1200.05	48.8772	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.2_1.txt.out	-14	1200.07	28.1329	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.2_2.txt.out	-16	1200.08	16.1239	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.2_3.txt.out	-14	1200.19	18.7728	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.2_4.txt.out	-14	1200.04	27.3586	feasible
../output/wireless-3-1200/sdrdp_wireless_500_0.2_5.txt.out	-15	1200.13	20.5035	feasible
