file	obj	time	gap	status
../output/wireless-1-1200/sdrdp_wireless_100_0.1_0.txt.out	50	0.056613	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_1.txt.out	54	0.048675	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_2.txt.out	54	0.043842	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_3.txt.out	49	0.051138	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_4.txt.out	57	0.057591	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_5.txt.out	42	0.082372	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_6.txt.out	56	0.085204	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_7.txt.out	47	0.048771	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_8.txt.out	51	0.033874	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.1_9.txt.out	53	0.109227	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_0.txt.out	8	0.854198	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_1.txt.out	8	0.482653	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_2.txt.out	7	4.54598	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_3.txt.out	5	0.260694	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_4.txt.out	6	0.619814	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_5.txt.out	9	3.18197	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_6.txt.out	5	1.21856	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_7.txt.out	6	0.580654	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_8.txt.out	8	10.8065	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_100_0.2_9.txt.out	8	0.282521	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_0.txt.out	172	0.059475	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_1.txt.out	175	0.057359	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_2.txt.out	216	0.053986	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_3.txt.out	177	0.05837	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_4.txt.out	189	0.053955	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_5.txt.out	189	0.05584	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_6.txt.out	173	0.061822	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_7.txt.out	188	0.062992	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_8.txt.out	181	0.058796	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.05_9.txt.out	168	0.066921	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_0.txt.out	15	273.188	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_1.txt.out	11	45.9888	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_2.txt.out	8	8.13557	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_3.txt.out	12	193.773	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_4.txt.out	11	1198.22	14.9953	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_5.txt.out	10	61.6015	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_6.txt.out	10	1198.89	10.5657	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_7.txt.out	10	5.89595	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_8.txt.out	14	92.1568	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.15_9.txt.out	11	13.1735	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_0.txt.out	36	50.5776	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_1.txt.out	41	7.66368	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_2.txt.out	42	5.2469	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_3.txt.out	43	11.4413	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_4.txt.out	45	13.3329	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_5.txt.out	42	26.3061	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_6.txt.out	39	4.89518	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_7.txt.out	34	2.35162	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_8.txt.out	44	27.8984	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.1_9.txt.out	49	14.4495	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_0.txt.out	2	290.74	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_1.txt.out	1	25.8759	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_2.txt.out	2	650.838	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_3.txt.out	-1	63.2186	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_4.txt.out	2	45.5555	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_5.txt.out	1	64.7757	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_6.txt.out	3	113.738	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_7.txt.out	2	525.764	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_8.txt.out	4	684.313	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_200_0.2_9.txt.out	2	18.4777	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_0.txt.out	38	0.005215	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_1.txt.out	36	0.006161	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_2.txt.out	36	0.009386	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_3.txt.out	34	0.00689	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_4.txt.out	38	0.005163	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_5.txt.out	34	0.006914	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_6.txt.out	38	0.005102	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_7.txt.out	34	0.006819	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_8.txt.out	40	0.002882	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.05_9.txt.out	38	0.004921	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_0.txt.out	22	0.008928	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_1.txt.out	19	0.01188	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_2.txt.out	22	0.009456	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_3.txt.out	16	0.01279	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_4.txt.out	16	0.009738	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_5.txt.out	22	0.009572	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_6.txt.out	20	0.009184	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_7.txt.out	17	0.010382	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_8.txt.out	24	0.013917	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.15_9.txt.out	17	0.009483	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_0.txt.out	29	0.008027	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_1.txt.out	27	0.008995	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_2.txt.out	27	0.008638	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_3.txt.out	24	0.008344	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_4.txt.out	31	0.007146	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_5.txt.out	33	0.006903	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_6.txt.out	29	0.007918	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_7.txt.out	22	0.009118	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_8.txt.out	33	0.006808	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.1_9.txt.out	29	0.007991	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_0.txt.out	22	0.009258	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_1.txt.out	12	0.012492	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_2.txt.out	12	0.011669	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_3.txt.out	10	0.012055	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_4.txt.out	15	0.012276	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_5.txt.out	16	0.017871	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_6.txt.out	20	0.010204	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_7.txt.out	13	0.014287	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_8.txt.out	9	0.012512	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_20_0.2_9.txt.out	13	0.009806	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_0.txt.out	171	0.118881	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_1.txt.out	188	0.113856	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_2.txt.out	192	0.112914	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_3.txt.out	191	0.117403	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_4.txt.out	215	0.125026	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_5.txt.out	198	0.16185	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_6.txt.out	184	0.142059	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_7.txt.out	195	0.172168	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_8.txt.out	187	0.156959	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.05_9.txt.out	206	0.12401	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_0.txt.out	8	1199.49	53.513999999999996	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_1.txt.out	8	1198.32	29.981799999999996	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_2.txt.out	5	1198.69	52.341	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_3.txt.out	7	1198.03	21.3348	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_4.txt.out	8	1198.4	29.250700000000002	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_5.txt.out	5	711.931	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_6.txt.out	10	1198.54	27.403899999999997	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_7.txt.out	9	1198.28	46.7304	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_8.txt.out	6	1198.98	55.799600000000005	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.15_9.txt.out	8	1198.38	36.1222	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_0.txt.out	32	1056.25	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_1.txt.out	31	135.462	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_2.txt.out	33	1198.42	5.46549	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_3.txt.out	36	1199.01	12.9534	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_4.txt.out	29	1110.2	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_5.txt.out	36	1197.89	10.3755	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_6.txt.out	31	1198.15	7.30881	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_7.txt.out	29	975.396	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_8.txt.out	37	1198.3	18.3274	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.1_9.txt.out	33	1198.99	8.86927	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_0.txt.out	-3	1198.07	44.8093	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_1.txt.out	-2	1199.08	79.3609	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_2.txt.out	-4	1198.82	43.789699999999996	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_3.txt.out	-1	1198.86	346.619	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_4.txt.out	-3	1198.16	93.1402	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_5.txt.out	-4	1198.71	55.919799999999995	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_6.txt.out	-5	1199.18	52.3137	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_7.txt.out	-2	1198.73	96.8379	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_8.txt.out	-4	1198.9	61.5023	feasible
../output/wireless-1-1200/sdrdp_wireless_300_0.2_9.txt.out	-5	1198.8	45.3403	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_0.txt.out	60	0.00331	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_1.txt.out	56	0.006025	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_2.txt.out	54	0.006652	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_3.txt.out	54	0.007007	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_4.txt.out	58	0.004742	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_5.txt.out	56	0.006592	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_6.txt.out	55	0.005364	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_7.txt.out	60	0.003283	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_8.txt.out	51	0.007103	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.05_9.txt.out	52	0.007958	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_0.txt.out	30	0.015176	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_1.txt.out	20	0.013811	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_2.txt.out	23	0.017441	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_3.txt.out	22	0.014461	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_4.txt.out	28	0.012854	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_5.txt.out	23	0.014078	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_6.txt.out	19	0.015831	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_7.txt.out	33	0.010161	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_8.txt.out	19	0.01226	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.15_9.txt.out	25	0.012974	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_0.txt.out	42	0.010694	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_1.txt.out	45	0.009167	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_2.txt.out	39	0.010005	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_3.txt.out	42	0.010542	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_4.txt.out	34	0.009459	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_5.txt.out	40	0.009518	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_6.txt.out	42	0.010059	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_7.txt.out	41	0.01031	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_8.txt.out	38	0.013032	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.1_9.txt.out	39	0.010851	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_0.txt.out	11	0.016844	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_1.txt.out	15	0.014115	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_2.txt.out	10	0.016591	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_3.txt.out	11	0.035568	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_4.txt.out	15	0.015779	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_5.txt.out	16	0.016175	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_6.txt.out	15	0.017749	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_7.txt.out	13	0.036888	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_8.txt.out	20	0.021721	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_30_0.2_9.txt.out	13	0.035049	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_0.txt.out	181	0.351106	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_1.txt.out	186	0.436236	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_2.txt.out	202	0.579118	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_3.txt.out	183	0.268628	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_4.txt.out	169	0.27391	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_5.txt.out	185	0.242498	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_6.txt.out	182	1.83515	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_7.txt.out	203	0.884515	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_8.txt.out	187	0.371181	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.05_9.txt.out	183	0.662643	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_0.txt.out	-2	1198.21	189.645	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_1.txt.out	4	1198.96	116.24799999999999	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_2.txt.out	5	1198.97	102.43299999999999	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_3.txt.out	4	1198.97	127.79	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_4.txt.out	4	1198.47	128.886	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_5.txt.out	7	1199.11	86.5654	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_6.txt.out	6	1197.11	109.463	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_7.txt.out	3	1197.89	168.932	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_8.txt.out	4	1198.76	138.74	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.15_9.txt.out	3	1199.45	158.93200000000002	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_0.txt.out	27	1199.19	20.3894	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_1.txt.out	26	1198.71	17.9117	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_2.txt.out	31	1198.88	19.7741	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_3.txt.out	24	1197.87	20.924699999999998	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_4.txt.out	29	1198.78	14.122699999999998	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_5.txt.out	30	1198.58	18.599	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_6.txt.out	36	1198.83	18.9219	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_7.txt.out	28	1198.41	24.3286	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_8.txt.out	30	1198.76	27.1105	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.1_9.txt.out	32	1198.03	29.549500000000002	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_0.txt.out	-9	1198.92	29.877100000000002	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_1.txt.out	-10	1197.88	31.289299999999997	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_2.txt.out	-7	1198.27	52.1927	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_3.txt.out	-2	1198.74	351.931	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_4.txt.out	-7	1198.24	50.6443	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_5.txt.out	-6	1199.25	59.2526	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_6.txt.out	-11	1198.24	27.9372	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_7.txt.out	-9	1198.34	31.2788	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_8.txt.out	-8	1197.25	23.4941	feasible
../output/wireless-1-1200/sdrdp_wireless_400_0.2_9.txt.out	-6	1199.05	105.593	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_0.txt.out	181	3.83279	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_1.txt.out	186	1.2537	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_2.txt.out	188	2.84729	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_3.txt.out	169	3.50866	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_4.txt.out	179	12.8688	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_5.txt.out	175	12.1741	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_6.txt.out	170	22.0148	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_7.txt.out	178	4.7845	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_8.txt.out	190	9.18504	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.05_9.txt.out	191	1.09348	0.0	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_0.txt.out	4	1198.33	213.046	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_1.txt.out	4	1198.24	182.112	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_2.txt.out	4	1198.11	263.526	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_3.txt.out	4	1198.44	242.80599999999998	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_4.txt.out	7	1199.25	167.39	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_5.txt.out	6	1198.2	169.30700000000002	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_6.txt.out	7	1198.92	175.957	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_7.txt.out	4	1198.89	226.963	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_8.txt.out	6	1198.79	192.268	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.15_9.txt.out	4	1199.07	246.633	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_0.txt.out	23	1198.48	36.8944	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_1.txt.out	30	1198.65	42.6239	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_2.txt.out	27	1198.18	40.4111	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_3.txt.out	27	1197.77	44.6342	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_4.txt.out	25	1199.31	36.435	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_5.txt.out	28	1198.42	34.691100000000006	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_6.txt.out	27	1198.67	38.4199	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_7.txt.out	26	1199.07	41.3579	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_8.txt.out	29	1198.75	46.3814	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.1_9.txt.out	28	1198.96	46.322	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.2_0.txt.out	-13	1198.78	49.3268	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.2_1.txt.out	-13	1198.5	38.468599999999995	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.2_2.txt.out	-15	1198.73	25.067099999999996	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.2_3.txt.out	-12	1198.8	39.3759	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.2_4.txt.out	-13	1198.63	38.1119	feasible
../output/wireless-1-1200/sdrdp_wireless_500_0.2_5.txt.out	-10	1199.18	81.5251	feasible
