file	obj	time	gap
results/trees/3/random_tree_10000_0.txt.out	4801	898.523	0.086443
results/trees/3/random_tree_10000_1.txt.out	4803	921.445	0.178763
results/trees/3/random_tree_10000_2.txt.out	4826	1165.27	0.0767495
results/trees/3/random_tree_10000_3.txt.out	4801	713.163	0.142951
results/trees/3/random_tree_10000_4.txt.out	4860	928.454	0.229351
results/trees/3/random_tree_10000_5.txt.out	4898	768.652	0.217544
results/trees/3/random_tree_10000_6.txt.out	4849	1200.16	0.0452423
results/trees/3/random_tree_10000_7.txt.out	4878	778.715	0.144872
results/trees/3/random_tree_10000_8.txt.out	4894	1198.78	0.13291
results/trees/3/random_tree_10000_9.txt.out	4823	1153.8	0.158283
results/trees/3/random_tree_1000_0.txt.out	470	11.6591	0.0
results/trees/3/random_tree_1000_1.txt.out	495	12.3845	0.0
results/trees/3/random_tree_1000_2.txt.out	475	7.04282	0.0
results/trees/3/random_tree_1000_3.txt.out	509	9.10983	0.0
results/trees/3/random_tree_1000_4.txt.out	484	23.9087	0.0
results/trees/3/random_tree_1000_5.txt.out	483	3.67725	0.0
results/trees/3/random_tree_1000_6.txt.out	489	19.0323	0.0
results/trees/3/random_tree_1000_7.txt.out	476	3.86903	0.0
results/trees/3/random_tree_1000_8.txt.out	504	14.9849	0.0
results/trees/3/random_tree_1000_9.txt.out	470	10.7866	0.0
results/trees/3/random_tree_100_0.txt.out	49	0.236777	0.0
results/trees/3/random_tree_100_1.txt.out	49	0.146598	0.0
results/trees/3/random_tree_100_2.txt.out	42	0.21624	0.0
results/trees/3/random_tree_100_3.txt.out	52	0.210709	0.0
results/trees/3/random_tree_100_4.txt.out	45	0.130158	0.0
results/trees/3/random_tree_100_5.txt.out	53	0.272744	0.0
results/trees/3/random_tree_100_6.txt.out	47	0.075297	0.0
results/trees/3/random_tree_100_7.txt.out	42	0.116028	0.0
results/trees/3/random_tree_100_8.txt.out	47	0.152904	0.0
results/trees/3/random_tree_100_9.txt.out	53	0.357725	0.0
results/trees/3/random_tree_200_0.txt.out	101	0.361931	0.0
results/trees/3/random_tree_200_1.txt.out	97	0.364701	0.0
results/trees/3/random_tree_200_2.txt.out	104	0.774017	0.0
results/trees/3/random_tree_200_3.txt.out	87	0.215381	0.0
results/trees/3/random_tree_200_4.txt.out	101	0.35257	0.0
results/trees/3/random_tree_200_5.txt.out	100	0.348773	0.0
results/trees/3/random_tree_200_6.txt.out	99	0.650561	0.0
results/trees/3/random_tree_200_7.txt.out	93	0.605976	0.0
results/trees/3/random_tree_200_8.txt.out	102	0.819413	0.0
results/trees/3/random_tree_200_9.txt.out	90	0.293321	0.0
results/trees/3/random_tree_20_0.txt.out	9	0.008973	0.0
results/trees/3/random_tree_20_1.txt.out	7	0.017273	0.0
results/trees/3/random_tree_20_2.txt.out	9	0.014312	0.0
results/trees/3/random_tree_20_3.txt.out	10	0.018068	0.0
results/trees/3/random_tree_20_4.txt.out	10	0.02518	0.0
results/trees/3/random_tree_20_5.txt.out	8	0.022087	0.0
results/trees/3/random_tree_20_6.txt.out	11	0.025104	0.0
results/trees/3/random_tree_20_7.txt.out	10	0.027582	0.0
results/trees/3/random_tree_20_8.txt.out	10	0.023296	0.0
results/trees/3/random_tree_20_9.txt.out	11	0.02071	0.0
results/trees/3/random_tree_300_0.txt.out	137	0.684426	0.0
results/trees/3/random_tree_300_1.txt.out	142	1.75867	0.0
results/trees/3/random_tree_300_2.txt.out	157	0.673622	0.0
results/trees/3/random_tree_300_3.txt.out	146	1.57799	0.0
results/trees/3/random_tree_300_4.txt.out	140	0.949855	0.0
results/trees/3/random_tree_300_5.txt.out	148	1.38118	0.0
results/trees/3/random_tree_300_6.txt.out	140	1.21506	0.0
results/trees/3/random_tree_300_7.txt.out	142	1.00994	0.0
results/trees/3/random_tree_300_8.txt.out	142	2.75785	0.0
results/trees/3/random_tree_300_9.txt.out	139	0.731551	0.0
results/trees/3/random_tree_30_0.txt.out	14	0.02435	0.0
results/trees/3/random_tree_30_1.txt.out	14	0.020264	0.0
results/trees/3/random_tree_30_2.txt.out	12	0.027674	0.0
results/trees/3/random_tree_30_3.txt.out	18	0.034171	0.0
results/trees/3/random_tree_30_4.txt.out	12	0.04203	0.0
results/trees/3/random_tree_30_5.txt.out	17	0.043347	0.0
results/trees/3/random_tree_30_6.txt.out	11	0.01754	0.0
results/trees/3/random_tree_30_7.txt.out	13	0.035175	0.0
results/trees/3/random_tree_30_8.txt.out	13	0.019378	0.0
results/trees/3/random_tree_30_9.txt.out	13	0.036214	0.0
results/trees/3/random_tree_400_0.txt.out	182	1.21606	0.0
results/trees/3/random_tree_400_1.txt.out	186	2.12401	0.0
results/trees/3/random_tree_400_2.txt.out	197	1.80407	0.0
results/trees/3/random_tree_400_3.txt.out	187	1.82178	0.0
results/trees/3/random_tree_400_4.txt.out	193	1.56168	0.0
results/trees/3/random_tree_400_5.txt.out	195	1.94831	0.0
results/trees/3/random_tree_400_6.txt.out	196	2.94931	0.0
results/trees/3/random_tree_400_7.txt.out	204	3.82086	0.0
results/trees/3/random_tree_400_8.txt.out	182	2.10709	0.0
results/trees/3/random_tree_400_9.txt.out	191	0.871936	0.0
results/trees/3/random_tree_5000_0.txt.out	2409	465.269	0.0
results/trees/3/random_tree_5000_1.txt.out	2390	1169.97	0.0731888
results/trees/3/random_tree_5000_2.txt.out	2414	65.5238	0.0
results/trees/3/random_tree_5000_3.txt.out	2352	240.861	0.0
results/trees/3/random_tree_5000_4.txt.out	2386	223.488	0.0
results/trees/3/random_tree_5000_5.txt.out	2448	252.45	0.0
results/trees/3/random_tree_5000_6.txt.out	2399	962.872	0.0
results/trees/3/random_tree_5000_7.txt.out	2392	115.147	0.0
results/trees/3/random_tree_5000_8.txt.out	2467	155.882	0.0
results/trees/3/random_tree_5000_9.txt.out	2415	1200.73	0.0479265
results/trees/3/random_tree_500_0.txt.out	235	1.56713	0.0
results/trees/3/random_tree_500_1.txt.out	246	3.58034	0.0
results/trees/3/random_tree_500_2.txt.out	244	2.209	0.0
results/trees/3/random_tree_500_3.txt.out	241	6.64291	0.0
results/trees/3/random_tree_500_4.txt.out	250	3.28653	0.0
